metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,6157.294724,7.159645,4.567438,9.868824
evaporation,860,58.569936,0.068105,0.026358,0.222043
update,860,1.153540,0.001341,0.000580,0.020219
advance_total,860,6205.047898,7.215172,4.680878,9.925863
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,6499.222618,7.557236,4.951191,10.447756
mpi_halo_exchange,860,13.891707,0.016153,0.006521,1.103364
mpi_migration,860,4439.868648,5.162638,2.137581,7.734568
mpi_food_allreduce,860,58.525808,0.068053,0.005054,0.245282
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,4493.823487,5.225376,2.178944,7.804578

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,9
first_food_iteration,850
