metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,2085.854802,2.425413,1.361155,6.107654
evaporation,860,83.292613,0.096852,0.021836,0.391402
update,860,0.912185,0.001061,0.000600,0.037074
advance_total,860,2157.917873,2.509207,1.384391,6.140381
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,2258.264958,2.625889,1.471241,6.490806
mpi_halo_exchange,860,18.179863,0.021139,0.009190,0.577329
mpi_migration,860,1089.970891,1.267408,0.292618,5.028347
mpi_food_allreduce,860,49.832385,0.057945,0.001349,0.362555
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,1137.655363,1.322855,0.312149,5.051752

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,2
first_food_iteration,850
