metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,1614,0.000000,0.000000,0.000000,0.000000
ants_advance,1614,787.756200,0.488077,0.328777,1.674961
evaporation,1614,139.543159,0.086458,0.023132,0.261524
update,1614,2.037391,0.001262,0.000514,0.041296
advance_total,1614,912.993835,0.565672,0.355123,1.694626
render,1614,0.000000,0.000000,0.000000,0.000000
blit,1614,0.000000,0.000000,0.000000,0.000000
iteration_total,1614,1061.928517,0.657948,0.403033,3.577026
mpi_halo_exchange,1614,36.418492,0.022564,0.011311,1.159639
mpi_migration,1614,600.766846,0.372222,0.133568,2.411558
mpi_food_allreduce,1614,125.859687,0.077980,0.005892,0.633765
mpi_render_comm,1614,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,1614,739.559926,0.458216,0.176851,2.456937

meta_key,meta_value
total_iterations,1614
measured_iterations,1614
final_food_quantity,1
first_food_iteration,1604
