iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms,mpi_halo_exchange_ms,mpi_migration_ms,mpi_food_allreduce_ms,mpi_render_comm_ms,mpi_total_comm_ms
1,0,0.000000,6.430050,0.064539,0.002087,6.495862,0.000000,0.000000,6.770211,0.094282,3.193397,0.048454,0.000000,3.332464
2,0,0.000000,5.439617,0.051546,0.001767,5.492039,0.000000,0.000000,6.035465,0.055271,1.322827,0.019726,0.000000,1.361492
3,0,0.000000,5.040609,0.056610,0.001511,5.096504,0.000000,0.000000,5.320085,0.028392,1.142828,0.020923,0.000000,1.183004
4,0,0.000000,5.014278,0.062515,0.001749,5.077230,0.000000,0.000000,5.250695,0.033666,1.675681,0.017654,0.000000,1.702589
5,0,0.000000,4.981259,0.051944,0.001685,5.034888,0.000000,0.000000,5.215729,0.019931,1.644322,0.018540,0.000000,1.670437
6,0,0.000000,4.842501,0.044319,0.001037,4.883464,0.000000,0.000000,5.183920,0.020613,1.528177,0.069831,0.000000,1.577917
7,0,0.000000,4.931703,0.055918,0.001544,4.988858,0.000000,0.000000,5.159180,0.023141,1.509785,0.019741,0.000000,1.548935
8,0,0.000000,4.780580,0.062600,0.001588,4.841824,0.000000,0.000000,5.025357,0.019283,1.513834,0.021624,0.000000,1.553269
9,0,0.000000,4.814937,0.055472,0.001565,4.869760,0.000000,0.000000,5.029840,0.054837,1.378937,0.030011,0.000000,1.452492
10,0,0.000000,4.769279,0.065157,0.001284,4.831654,0.000000,0.000000,5.093356,0.021210,1.383090,0.010617,0.000000,1.413211
11,0,0.000000,4.809325,0.065992,0.001333,4.874185,0.000000,0.000000,4.935508,0.018578,1.426181,0.018601,0.000000,1.461176
12,0,0.000000,4.851525,0.065030,0.001614,4.916416,0.000000,0.000000,5.054657,0.018106,1.018082,0.014746,0.000000,1.044663
13,0,0.000000,4.782406,0.069982,0.001086,4.847407,0.000000,0.000000,5.020118,0.024223,1.629206,0.017318,0.000000,1.667606
14,0,0.000000,4.812084,0.067938,0.001464,4.876852,0.000000,0.000000,4.965189,0.017426,1.537889,0.021901,0.000000,1.568085
15,0,0.000000,5.545261,0.065597,0.001588,5.609310,0.000000,0.000000,5.749549,0.018007,1.570176,0.036499,0.000000,1.590836
16,0,0.000000,4.883845,0.066886,0.001394,4.947453,0.000000,0.000000,5.038827,0.030772,1.520923,0.020345,0.000000,1.566579
17,0,0.000000,5.334670,0.043915,0.001011,5.379385,0.000000,0.000000,5.541747,0.018592,1.665203,0.010005,0.000000,1.685514
18,0,0.000000,5.440763,0.049156,0.000897,5.490804,0.000000,0.000000,5.587859,0.034714,2.685288,0.003149,0.000000,2.720662
19,0,0.000000,3.942250,0.057846,0.000882,3.996298,0.000000,0.000000,4.121064,0.022327,1.406341,0.005147,0.000000,1.429340
20,0,0.000000,3.795333,0.054361,0.000876,3.845050,0.000000,0.000000,3.910442,0.013968,1.270624,0.005989,0.000000,1.290057
21,0,0.000000,3.906870,0.038052,0.000902,3.945807,0.000000,0.000000,4.012811,0.015310,1.317927,0.001747,0.000000,1.331654
22,0,0.000000,3.833342,0.057662,0.000930,3.886532,0.000000,0.000000,4.028234,0.017363,1.402025,0.005789,0.000000,1.419956
23,0,0.000000,3.932322,0.060800,0.000840,3.991972,0.000000,0.000000,4.107046,0.013997,1.423524,0.003727,0.000000,1.436582
24,0,0.000000,3.764748,0.058183,0.000841,3.815264,0.000000,0.000000,3.911973,0.018191,1.343544,0.008204,0.000000,1.359233
25,0,0.000000,5.214818,0.070270,0.001535,5.281818,0.000000,0.000000,5.360241,0.015034,1.989360,0.016331,0.000000,2.018275
26,0,0.000000,5.680206,0.055279,0.001350,5.733123,0.000000,0.000000,5.874775,0.022556,2.366440,0.017567,0.000000,2.404087
27,0,0.000000,5.696401,0.072366,0.001234,5.747807,0.000000,0.000000,5.999992,0.027956,2.435323,0.032348,0.000000,2.492062
28,0,0.000000,5.482209,0.067984,0.001288,5.544320,0.000000,0.000000,5.659446,0.029089,2.247498,0.014696,0.000000,2.287581
29,0,0.000000,5.556774,0.069662,0.001419,5.624870,0.000000,0.000000,5.691892,0.019516,2.243557,0.015935,0.000000,2.272777
30,0,0.000000,5.458824,0.061582,0.001469,5.521292,0.000000,0.000000,5.644484,0.019262,2.153069,0.045394,0.000000,2.168654
31,0,0.000000,5.456836,0.070657,0.001416,5.525911,0.000000,0.000000,5.712651,0.021295,2.195105,0.018244,0.000000,2.232900
32,0,0.000000,5.441725,0.067743,0.001506,5.503840,0.000000,0.000000,5.584097,0.018851,2.230912,0.016845,0.000000,2.261678
33,0,0.000000,5.442868,0.070808,0.001421,5.511516,0.000000,0.000000,5.611874,0.018044,2.250269,0.015500,0.000000,2.279084
34,0,0.000000,5.557359,0.065069,0.001427,5.619047,0.000000,0.000000,5.749186,0.018878,2.350327,0.011829,0.000000,2.377862
35,0,0.000000,5.414861,0.068811,0.001286,5.477620,0.000000,0.000000,5.655147,0.019396,2.303271,0.016429,0.000000,2.334599
36,0,0.000000,5.522210,0.057857,0.001468,5.581364,0.000000,0.000000,5.709318,0.026340,2.245979,0.054838,0.000000,2.323376
37,0,0.000000,5.509335,0.071272,0.001197,5.576051,0.000000,0.000000,5.729847,0.019803,2.358160,0.016490,0.000000,2.390176
38,0,0.000000,5.527537,0.089456,0.001775,5.593709,0.000000,0.000000,5.715018,0.019109,2.302870,0.027423,0.000000,2.321026
39,0,0.000000,4.557825,0.054682,0.000857,4.605597,0.000000,0.000000,4.769243,0.027051,1.320029,0.008821,0.000000,1.344931
40,0,0.000000,3.587773,0.055580,0.000871,3.643973,0.000000,0.000000,3.708257,0.017797,1.115883,0.007458,0.000000,1.131842
41,0,0.000000,3.612023,0.058861,0.000767,3.660107,0.000000,0.000000,3.755297,0.011333,1.077399,0.011736,0.000000,1.088168
42,0,0.000000,4.567944,0.048315,0.000903,4.617086,0.000000,0.000000,4.684967,0.010932,1.785682,0.005297,0.000000,1.798142
43,0,0.000000,3.842322,0.053348,0.000831,3.894694,0.000000,0.000000,3.969823,0.021725,1.188129,0.005512,0.000000,1.210884
44,0,0.000000,3.866137,0.059348,0.000869,3.926349,0.000000,0.000000,3.982412,0.015640,1.156897,0.009219,0.000000,1.171014
45,0,0.000000,3.911494,0.056618,0.001576,3.950741,0.000000,0.000000,4.109632,0.012398,1.267564,0.023794,0.000000,1.279978
46,0,0.000000,4.953538,0.067837,0.001597,5.020297,0.000000,0.000000,5.193412,0.020408,1.582848,0.017447,0.000000,1.610993
47,0,0.000000,4.911936,0.071515,0.001126,4.978475,0.000000,0.000000,5.048743,0.020847,1.573622,0.020549,0.000000,1.613011
48,0,0.000000,4.504431,0.052737,0.001393,4.535666,0.000000,0.000000,4.637663,0.016990,1.069635,0.010978,0.000000,1.085169
49,0,0.000000,3.883247,0.069520,0.001383,3.940109,0.000000,0.000000,4.156429,0.026902,1.580373,0.019113,0.000000,1.604297
50,0,0.000000,3.574441,0.075588,0.001033,3.637652,0.000000,0.000000,3.751010,0.020434,0.783054,0.044790,0.000000,0.804681
