iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms,mpi_halo_exchange_ms,mpi_migration_ms,mpi_food_allreduce_ms,mpi_render_comm_ms,mpi_total_comm_ms
1,0,0.000000,7.541786,0.043902,0.001883,7.581266,0.000000,0.000000,8.867757,0.163306,6.410979,0.049321,0.000000,6.515368
2,0,0.000000,6.779042,0.046445,0.001187,6.810619,0.000000,0.000000,7.710634,0.018959,5.504570,0.018989,0.000000,5.530093
3,0,0.000000,6.714886,0.053057,0.001011,6.746384,0.000000,0.000000,7.407668,0.014068,4.520605,0.019334,0.000000,4.533723
4,0,0.000000,7.493192,0.052960,0.001771,7.535354,0.000000,0.000000,8.064934,0.031330,5.898998,0.132904,0.000000,6.054446
5,0,0.000000,6.883503,0.068625,0.001962,6.910999,0.000000,0.000000,7.361524,0.023844,5.378987,0.041914,0.000000,5.427674
6,0,0.000000,6.986187,0.040208,0.000990,7.020377,0.000000,0.000000,7.617630,0.011378,5.625883,0.059811,0.000000,5.684804
7,0,0.000000,7.050698,0.051567,0.001271,7.103016,0.000000,0.000000,7.606080,0.024131,5.466757,0.165716,0.000000,5.655579
8,0,0.000000,6.417061,0.027015,0.000894,6.441652,0.000000,0.000000,7.067148,0.016666,4.826157,0.092770,0.000000,4.921017
9,0,0.000000,6.474448,0.055882,0.001618,6.508555,0.000000,0.000000,6.765908,0.018454,4.629019,0.044560,0.000000,4.668545
10,0,0.000000,6.434807,0.032966,0.001321,6.467705,0.000000,0.000000,6.742652,0.010539,5.000313,0.053042,0.000000,5.062334
11,0,0.000000,6.122713,0.047457,0.001013,6.171073,0.000000,0.000000,7.155820,0.009610,5.336178,0.107132,0.000000,5.450664
12,0,0.000000,6.930667,0.098896,0.001165,7.025219,0.000000,0.000000,7.552093,0.013823,5.280887,0.057567,0.000000,5.350736
13,0,0.000000,6.756918,0.108415,0.001096,6.818577,0.000000,0.000000,7.251238,0.032533,4.984936,0.098391,0.000000,5.092159
14,0,0.000000,6.796696,0.057890,0.002651,6.838888,0.000000,0.000000,7.251910,0.039841,5.015008,0.035311,0.000000,5.051690
15,0,0.000000,6.924196,0.046272,0.001344,6.965313,0.000000,0.000000,7.478171,0.021666,4.988239,0.033602,0.000000,5.020606
16,0,0.000000,7.011301,0.062989,0.000917,7.046483,0.000000,0.000000,7.358457,0.023359,5.604641,0.051201,0.000000,5.658070
17,0,0.000000,6.069884,0.076594,0.000812,6.135995,0.000000,0.000000,6.272163,0.020435,4.350257,0.059082,0.000000,4.426086
18,0,0.000000,6.461684,0.096222,0.000957,6.557140,0.000000,0.000000,6.746154,0.008687,4.846037,0.092382,0.000000,4.940661
19,0,0.000000,6.760037,0.078582,0.001027,6.787537,0.000000,0.000000,7.191292,0.009099,5.178017,0.084277,0.000000,5.260884
20,0,0.000000,6.608390,0.081215,0.000842,6.675071,0.000000,0.000000,7.147603,0.010572,5.152657,0.068004,0.000000,5.220369
21,0,0.000000,6.456231,0.052352,0.001360,6.501686,0.000000,0.000000,6.968591,0.019565,5.141664,0.044135,0.000000,5.167294
22,0,0.000000,5.909021,0.053110,0.001079,5.949300,0.000000,0.000000,6.274353,0.009579,3.515399,0.046042,0.000000,3.555690
23,0,0.000000,5.919347,0.043893,0.001093,5.957576,0.000000,0.000000,6.437922,0.008542,3.658277,0.052613,0.000000,3.706094
24,0,0.000000,6.394656,0.128214,0.000990,6.490479,0.000000,0.000000,6.764477,0.025305,4.451659,0.116014,0.000000,4.590542
25,0,0.000000,6.156824,0.045546,0.001170,6.201619,0.000000,0.000000,6.690296,0.009403,5.010378,0.033736,0.000000,5.044875
26,0,0.000000,6.199383,0.122353,0.001043,6.319664,0.000000,0.000000,6.621045,0.010109,4.259877,0.114561,0.000000,4.378174
27,0,0.000000,6.167344,0.087156,0.000860,6.202843,0.000000,0.000000,6.552207,0.009009,4.325531,0.073460,0.000000,4.353882
28,0,0.000000,6.180541,0.054803,0.000972,6.234084,0.000000,0.000000,6.496110,0.008051,4.125921,0.093016,0.000000,4.206650
29,0,0.000000,5.538954,0.125947,0.000845,5.642486,0.000000,0.000000,5.917551,0.010998,3.635101,0.121846,0.000000,3.763495
30,0,0.000000,5.808498,0.048284,0.000969,5.855294,0.000000,0.000000,6.055135,0.007891,3.835817,0.038604,0.000000,3.877419
