iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms,mpi_halo_exchange_ms,mpi_migration_ms,mpi_food_allreduce_ms,mpi_render_comm_ms,mpi_total_comm_ms
1,0,0.000000,2.554096,0.022574,0.000789,2.573863,0.000000,0.000000,3.018866,0.156852,1.329310,0.012692,0.000000,1.371681
2,0,0.000000,2.993120,0.024593,0.000654,3.010720,0.000000,0.000000,3.331220,0.008966,1.842973,0.009419,0.000000,1.855448
3,0,0.000000,2.938937,0.023113,0.000923,2.959525,0.000000,0.000000,3.591595,0.009706,2.107662,0.020751,0.000000,2.117758
4,0,0.000000,2.924582,0.057528,0.002388,2.981803,0.000000,0.000000,3.231278,0.008857,1.844103,0.054076,0.000000,1.897574
5,0,0.000000,3.604252,0.091249,0.000722,3.685756,0.000000,0.000000,3.901406,0.019188,2.654011,0.080710,0.000000,2.750157
6,0,0.000000,2.766559,0.059570,0.000654,2.821491,0.000000,0.000000,3.018528,0.008796,1.877348,0.052879,0.000000,1.924849
7,0,0.000000,2.238638,0.197386,0.000822,2.263723,0.000000,0.000000,2.780493,0.035345,1.445825,0.197285,0.000000,1.615504
8,0,0.000000,2.941617,0.058917,0.000811,2.970200,0.000000,0.000000,3.297760,0.010618,1.905642,0.095993,0.000000,2.007401
9,0,0.000000,3.142211,0.146000,0.000735,3.187006,0.000000,0.000000,3.527573,0.016308,2.523773,0.141664,0.000000,2.681639
10,0,0.000000,3.098887,0.151847,0.001233,3.164838,0.000000,0.000000,3.493527,0.010252,2.545842,0.147498,0.000000,2.702226
11,0,0.000000,3.113611,0.080534,0.002373,3.178504,0.000000,0.000000,3.363109,0.010590,2.435263,0.078836,0.000000,2.523218
12,0,0.000000,3.498088,0.095066,0.001681,3.586682,0.000000,0.000000,3.718907,0.040883,2.274003,0.091230,0.000000,2.376045
13,0,0.000000,3.258662,0.050209,0.001934,3.282384,0.000000,0.000000,3.508503,0.011427,2.448733,0.045549,0.000000,2.498699
14,0,0.000000,3.624408,0.059205,0.001831,3.677198,0.000000,0.000000,4.138280,0.066907,2.999415,0.075553,0.000000,3.083457
15,0,0.000000,3.460293,0.047779,0.001763,3.499315,0.000000,0.000000,3.819342,0.020801,2.661040,0.045495,0.000000,2.710858
16,0,0.000000,3.225858,0.039744,0.001666,3.265866,0.000000,0.000000,3.477121,0.032154,2.178483,0.033762,0.000000,2.223176
17,0,0.000000,3.151921,0.064643,0.001095,3.207030,0.000000,0.000000,3.460420,0.011890,2.441378,0.059017,0.000000,2.510613
18,0,0.000000,3.292422,0.147074,0.001470,3.436797,0.000000,0.000000,3.652073,0.007994,2.529849,0.147303,0.000000,2.678545
19,0,0.000000,3.159715,0.146197,0.001042,3.276601,0.000000,0.000000,3.594666,0.008533,2.468155,0.145432,0.000000,2.621235
20,0,0.000000,2.770025,0.105278,0.000957,2.821792,0.000000,0.000000,3.415288,0.008079,1.972098,0.095183,0.000000,2.056507
21,0,0.000000,2.987556,0.054165,0.000848,3.020449,0.000000,0.000000,3.381607,0.008739,2.138952,0.046771,0.000000,2.192185
22,0,0.000000,2.878078,0.137305,0.000816,2.951814,0.000000,0.000000,3.206483,0.008243,2.001755,0.131983,0.000000,2.137317
23,0,0.000000,2.765359,0.080649,0.001286,2.847294,0.000000,0.000000,3.215773,0.007237,2.065468,0.078467,0.000000,2.145731
24,0,0.000000,3.090901,0.040656,0.001025,3.128686,0.000000,0.000000,3.378231,0.009094,2.148546,0.044022,0.000000,2.191990
25,0,0.000000,3.974542,0.040782,0.000895,4.007545,0.000000,0.000000,4.531201,0.011155,2.890641,0.075388,0.000000,2.965501
26,0,0.000000,3.370915,0.056165,0.001212,3.427882,0.000000,0.000000,3.617707,0.013106,2.396561,0.028954,0.000000,2.428418
27,0,0.000000,3.499251,0.091794,0.001243,3.578021,0.000000,0.000000,3.936632,0.023984,2.581476,0.084780,0.000000,2.672605
28,0,0.000000,3.113434,0.097223,0.001032,3.211298,0.000000,0.000000,3.826200,0.011370,2.318974,0.136083,0.000000,2.446784
29,0,0.000000,2.829198,0.147634,0.000995,2.886231,0.000000,0.000000,3.224544,0.010082,2.098538,0.142554,0.000000,2.247291
30,0,0.000000,2.875947,0.104036,0.000737,2.980695,0.000000,0.000000,3.076215,0.009360,1.971058,0.105659,0.000000,2.073318
31,0,0.000000,2.963625,0.125650,0.000742,3.012833,0.000000,0.000000,3.396869,0.008351,2.271998,0.119268,0.000000,2.397575
32,0,0.000000,2.741653,0.028830,0.000802,2.764238,0.000000,0.000000,3.042699,0.009510,1.961781,0.052872,0.000000,2.014873
33,0,0.000000,2.983887,0.079800,0.001530,3.042525,0.000000,0.000000,3.303851,0.018342,2.147087,0.095483,0.000000,2.228408
34,0,0.000000,3.276568,0.046514,0.000860,3.306413,0.000000,0.000000,3.603446,0.009460,2.478650,0.078775,0.000000,2.518266
35,0,0.000000,3.416219,0.158290,0.001022,3.538660,0.000000,0.000000,3.882038,0.013133,2.478509,0.205282,0.000000,2.687447
36,0,0.000000,3.399461,0.142845,0.001163,3.505035,0.000000,0.000000,3.804210,0.012026,2.583623,0.137502,0.000000,2.721913
37,0,0.000000,3.172032,0.050932,0.000920,3.205921,0.000000,0.000000,3.536856,0.010227,1.994237,0.036785,0.000000,2.038812
38,0,0.000000,3.132133,0.137928,0.000771,3.177928,0.000000,0.000000,3.528053,0.008869,2.426184,0.169887,0.000000,2.601944
39,0,0.000000,3.296316,0.055693,0.001042,3.351809,0.000000,0.000000,3.708020,0.009203,2.717278,0.043202,0.000000,2.762585
40,0,0.000000,3.132890,0.039590,0.001170,3.164790,0.000000,0.000000,3.444670,0.035747,2.416231,0.078530,0.000000,2.494502
