metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,1056,0.000000,0.000000,0.000000,0.000000
ants_advance,1056,1765.852816,1.672209,1.086167,6.936679
evaporation,1056,83.294969,0.078878,0.036992,0.863012
update,1056,1.567626,0.001484,0.000843,0.047987
advance_total,1056,1843.046711,1.745309,1.156020,7.022081
render,1056,0.000000,0.000000,0.000000,0.000000
blit,1056,0.000000,0.000000,0.000000,0.000000
iteration_total,1056,1934.644063,1.832049,1.220969,7.131258
mpi_halo_exchange,1056,21.226096,0.020100,0.008479,0.228747
mpi_migration,1056,629.745630,0.596350,0.064970,6.055470
mpi_food_allreduce,1056,12.288288,0.011637,0.000630,0.301188
mpi_render_comm,1056,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,1056,658.716242,0.623784,0.078868,6.082599

meta_key,meta_value
total_iterations,1056
measured_iterations,1056
final_food_quantity,1
first_food_iteration,1046
