metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,1614,0.000000,0.000000,0.000000,0.000000
ants_advance,1614,974.946655,0.604056,0.352781,5.344535
evaporation,1614,120.394985,0.074594,0.016976,0.503148
update,1614,1.687065,0.001045,0.000498,0.056286
advance_total,1614,1078.630849,0.668297,0.383877,5.849524
render,1614,0.000000,0.000000,0.000000,0.000000
blit,1614,0.000000,0.000000,0.000000,0.000000
iteration_total,1614,1202.812238,0.745237,0.443539,7.983388
mpi_halo_exchange,1614,35.080380,0.021735,0.009113,0.283354
mpi_migration,1614,614.293589,0.380603,0.078921,6.915342
mpi_food_allreduce,1614,81.676463,0.050605,0.001947,0.443121
mpi_render_comm,1614,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,1614,711.099561,0.440582,0.146293,6.941832

meta_key,meta_value
total_iterations,1614
measured_iterations,1614
final_food_quantity,1
first_food_iteration,1604
