metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,5081.166702,5.908333,4.154885,12.486752
evaporation,860,65.965370,0.076704,0.039409,0.392850
update,860,1.401783,0.001630,0.000913,0.029364
advance_total,860,5142.018003,5.979091,4.234503,12.557812
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,5279.200162,6.138605,4.339371,12.629365
mpi_halo_exchange,860,18.551275,0.021571,0.010231,0.308743
mpi_migration,860,1667.720002,1.939209,0.196021,6.629898
mpi_food_allreduce,860,9.930970,0.011548,0.000838,0.235130
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,1691.693101,1.967085,0.220102,6.649049

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,5
first_food_iteration,850
