metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,1056,0.000000,0.000000,0.000000,0.000000
ants_advance,1056,992.083445,0.939473,0.647621,1.777660
evaporation,1056,85.701330,0.081157,0.019224,0.263794
update,1056,1.077658,0.001021,0.000475,0.030185
advance_total,1056,1067.358846,1.010756,0.672629,1.810152
render,1056,0.000000,0.000000,0.000000,0.000000
blit,1056,0.000000,0.000000,0.000000,0.000000
iteration_total,1056,1165.705089,1.103887,0.749642,2.015017
mpi_halo_exchange,1056,18.692414,0.017701,0.008043,0.185399
mpi_migration,1056,644.106366,0.609949,0.231100,1.389256
mpi_food_allreduce,1056,73.765323,0.069854,0.003470,0.273574
mpi_render_comm,1056,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,1056,719.372206,0.681224,0.285087,1.484928

meta_key,meta_value
total_iterations,1056
measured_iterations,1056
final_food_quantity,1
first_food_iteration,1046
