metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,2879.385055,3.348122,2.289915,6.267915
evaporation,860,78.421714,0.091188,0.024752,0.229217
update,860,0.946106,0.001100,0.000472,0.021540
advance_total,860,2944.378341,3.423696,2.326788,6.285097
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,3127.570113,3.636709,2.517210,6.915102
mpi_halo_exchange,860,20.432522,0.023759,0.012883,0.217719
mpi_migration,860,2009.931459,2.337130,1.186072,5.334209
mpi_food_allreduce,860,75.080904,0.087303,0.009398,0.241995
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,2091.837345,2.432369,1.308018,5.372282

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,5
first_food_iteration,850
