iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms,mpi_halo_exchange_ms,mpi_migration_ms,mpi_food_allreduce_ms,mpi_render_comm_ms,mpi_total_comm_ms
1,0,0.000000,1.391012,0.040598,0.001053,1.429953,0.000000,0.000000,1.598870,0.042041,0.691472,0.013316,0.000000,0.720181
2,0,0.000000,1.186200,0.055861,0.000901,1.242962,0.000000,0.000000,1.558567,0.018405,0.888028,0.015282,0.000000,0.915891
3,0,0.000000,1.242941,0.043285,0.001057,1.282356,0.000000,0.000000,1.446447,0.033654,0.600402,0.018891,0.000000,0.641959
4,0,0.000000,1.167573,0.031981,0.000875,1.193997,0.000000,0.000000,1.407668,0.023615,0.572738,0.045861,0.000000,0.640965
5,0,0.000000,1.307648,0.041160,0.001086,1.348785,0.000000,0.000000,1.410747,0.018419,0.637615,0.025490,0.000000,0.656146
6,0,0.000000,1.242957,0.033180,0.000956,1.277093,0.000000,0.000000,1.467049,0.018513,0.645248,0.013791,0.000000,0.665041
7,0,0.000000,1.104804,0.038733,0.001074,1.135508,0.000000,0.000000,1.219977,0.017200,0.592870,0.014280,0.000000,0.611685
8,0,0.000000,1.216373,0.040922,0.001129,1.241339,0.000000,0.000000,1.382101,0.017074,0.576493,0.018123,0.000000,0.595980
9,0,0.000000,1.155975,0.058650,0.000855,1.191627,0.000000,0.000000,1.329481,0.016743,0.597422,0.027251,0.000000,0.636271
10,0,0.000000,1.179468,0.039053,0.001058,1.206900,0.000000,0.000000,1.401842,0.015135,0.696900,0.010558,0.000000,0.714252
11,0,0.000000,1.216507,0.042450,0.001034,1.246334,0.000000,0.000000,1.333723,0.015393,0.575698,0.013039,0.000000,0.594176
12,0,0.000000,1.091800,0.041175,0.001048,1.120316,0.000000,0.000000,1.221366,0.016067,0.467194,0.023107,0.000000,0.485576
13,0,0.000000,1.055437,0.035751,0.000949,1.080371,0.000000,0.000000,1.156149,0.015295,0.407209,0.023718,0.000000,0.431151
14,0,0.000000,0.991442,0.037331,0.000849,1.010401,0.000000,0.000000,1.101417,0.014893,0.338343,0.032011,0.000000,0.357897
15,0,0.000000,0.961733,0.044445,0.000918,0.999073,0.000000,0.000000,1.127018,0.046979,0.336906,0.015946,0.000000,0.354846
16,0,0.000000,0.928733,0.033896,0.001077,0.961479,0.000000,0.000000,1.036954,0.016980,0.402662,0.012526,0.000000,0.425430
