metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,2572,0.000000,0.000000,0.000000,0.000000
ants_advance,2572,1230.867452,0.478564,0.360418,2.497762
evaporation,2572,263.447260,0.102429,0.050820,0.521168
update,2572,4.102877,0.001595,0.001098,0.040029
advance_total,2572,1488.416603,0.578700,0.446840,2.924467
render,2572,0.000000,0.000000,0.000000,0.000000
blit,2572,0.000000,0.000000,0.000000,0.000000
iteration_total,2572,1563.746630,0.607989,0.472392,2.976655
mpi_halo_exchange,2572,27.583496,0.010725,0.006490,0.202341
mpi_migration,2572,249.536208,0.097020,0.003493,2.113340
mpi_food_allreduce,2572,14.653683,0.005697,0.000400,0.248462
mpi_render_comm,2572,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,2572,281.296043,0.109369,0.015910,2.134256

meta_key,meta_value
total_iterations,2572
measured_iterations,2572
final_food_quantity,1
first_food_iteration,2562
