metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,1614,0.000000,0.000000,0.000000,0.000000
ants_advance,1614,1225.553225,0.759327,0.538105,1.905119
evaporation,1614,116.738325,0.072329,0.034888,0.171475
update,1614,2.145545,0.001329,0.000798,0.046429
advance_total,1614,1337.355233,0.828597,0.586676,1.976021
render,1614,0.000000,0.000000,0.000000,0.000000
blit,1614,0.000000,0.000000,0.000000,0.000000
iteration_total,1614,1416.569834,0.877676,0.627261,2.061815
mpi_halo_exchange,1614,22.398933,0.013878,0.007824,0.210668
mpi_migration,1614,394.979903,0.244721,0.026736,1.471064
mpi_food_allreduce,1614,13.384936,0.008293,0.000549,0.129434
mpi_render_comm,1614,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,1614,425.983242,0.263930,0.038551,1.507169

meta_key,meta_value
total_iterations,1614
measured_iterations,1614
final_food_quantity,1
first_food_iteration,1604
