iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms,mpi_halo_exchange_ms,mpi_migration_ms,mpi_food_allreduce_ms,mpi_render_comm_ms,mpi_total_comm_ms
1,0,0.000000,6.047099,0.027283,0.000858,6.072071,0.000000,0.000000,6.556544,0.087680,3.969036,0.033872,0.000000,4.069606
2,0,0.000000,5.710785,0.026358,0.000775,5.734440,0.000000,0.000000,6.210248,0.013382,4.294252,0.017716,0.000000,4.324343
3,0,0.000000,5.902435,0.029909,0.000926,5.927512,0.000000,0.000000,6.158376,0.013218,4.089800,0.040598,0.000000,4.123598
4,0,0.000000,5.510002,0.035643,0.000862,5.535079,0.000000,0.000000,5.860917,0.010128,2.952197,0.023011,0.000000,2.984214
5,0,0.000000,6.571296,0.028295,0.000948,6.595063,0.000000,0.000000,6.848319,0.021438,4.954177,0.012921,0.000000,4.974261
6,0,0.000000,5.534829,0.033475,0.000824,5.563020,0.000000,0.000000,5.743619,0.008966,3.774740,0.018818,0.000000,3.785463
7,0,0.000000,5.461966,0.030773,0.000725,5.489395,0.000000,0.000000,5.729168,0.008375,3.330981,0.062504,0.000000,3.389792
8,0,0.000000,6.729668,0.115218,0.000872,6.806044,0.000000,0.000000,7.214551,0.007891,3.192506,0.102126,0.000000,3.300346
9,0,0.000000,6.789050,0.190869,0.000856,6.947039,0.000000,0.000000,7.099824,0.009091,3.946500,0.177733,0.000000,3.959976
10,0,0.000000,7.842632,0.059429,0.001669,7.874547,0.000000,0.000000,8.265148,0.008219,4.504299,0.040398,0.000000,4.552065
11,0,0.000000,8.492090,0.068067,0.002165,8.534445,0.000000,0.000000,8.937305,0.013098,5.624367,0.065586,0.000000,5.700830
12,0,0.000000,9.153995,0.042923,0.001375,9.192675,0.000000,0.000000,9.612090,0.055462,7.318911,0.057004,0.000000,7.384690
13,0,0.000000,7.605823,0.042240,0.001043,7.624335,0.000000,0.000000,8.108050,0.011338,5.706175,0.046327,0.000000,5.741436
14,0,0.000000,6.134595,0.029101,0.000754,6.156987,0.000000,0.000000,6.365574,0.070071,3.503084,0.047360,0.000000,3.619418
15,0,0.000000,7.529127,0.038039,0.001052,7.562850,0.000000,0.000000,8.032286,0.017406,5.027360,0.023074,0.000000,5.060760
16,0,0.000000,7.375868,0.048767,0.000912,7.416633,0.000000,0.000000,7.605177,0.017282,5.024874,0.033297,0.000000,5.057638
17,0,0.000000,7.591291,0.058607,0.001687,7.633060,0.000000,0.000000,7.861207,0.013392,5.767369,0.019195,0.000000,5.786966
18,0,0.000000,7.701670,0.160384,0.000805,7.769402,0.000000,0.000000,8.046057,0.014808,5.529083,0.153242,0.000000,5.682730
19,0,0.000000,7.487457,0.048590,0.001075,7.518408,0.000000,0.000000,7.884038,0.009727,5.428197,0.005966,0.000000,5.437391
20,0,0.000000,7.151408,0.114601,0.000840,7.251138,0.000000,0.000000,7.586960,0.021112,5.586779,0.085299,0.000000,5.690581
21,0,0.000000,7.138105,0.104030,0.000898,7.210532,0.000000,0.000000,7.540590,0.008158,5.626075,0.018322,0.000000,5.634889
22,0,0.000000,7.869244,0.052103,0.001500,7.917575,0.000000,0.000000,8.392391,0.008657,6.254413,0.081043,0.000000,6.334193
23,0,0.000000,9.138422,0.044610,0.001039,9.170426,0.000000,0.000000,9.407385,0.013755,7.533861,0.033814,0.000000,7.576922
24,0,0.000000,8.818546,0.075734,0.001835,8.866105,0.000000,0.000000,9.302256,0.010728,7.339416,0.050618,0.000000,7.391471
25,0,0.000000,9.465373,0.095573,0.000902,9.550979,0.000000,0.000000,9.831081,0.016770,7.655516,0.078092,0.000000,7.741578
26,0,0.000000,7.791972,0.051729,0.001043,7.820728,0.000000,0.000000,8.148816,0.019737,5.995346,0.024680,0.000000,6.024031
27,0,0.000000,7.062427,0.160202,0.000790,7.181394,0.000000,0.000000,7.517437,0.010134,5.467814,0.150885,0.000000,5.615407
28,0,0.000000,7.909663,0.046719,0.001116,7.940984,0.000000,0.000000,8.186747,0.010730,6.259805,0.076800,0.000000,6.270854
