metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,3215.152371,3.738549,2.277263,7.910951
evaporation,860,74.915775,0.087111,0.023805,0.253084
update,860,0.869108,0.001011,0.000521,0.032817
advance_total,860,3273.915523,3.806879,2.320552,7.932969
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,3449.832973,4.011434,2.534401,8.172369
mpi_halo_exchange,860,20.032253,0.023293,0.011946,1.343311
mpi_migration,860,1854.913855,2.156877,0.789181,5.803797
mpi_food_allreduce,860,61.416936,0.071415,0.002768,1.110410
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,1919.991103,2.232548,0.843503,5.963205

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,5
first_food_iteration,850
