metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,2572,0.000000,0.000000,0.000000,0.000000
ants_advance,2572,610.183921,0.237241,0.154109,2.053798
evaporation,2572,254.502165,0.098951,0.020874,0.258752
update,2572,2.907088,0.001130,0.000471,0.085658
advance_total,2572,836.592028,0.325269,0.179367,2.076765
render,2572,0.000000,0.000000,0.000000,0.000000
blit,2572,0.000000,0.000000,0.000000,0.000000
iteration_total,2572,1013.362260,0.393998,0.222137,23.511456
mpi_halo_exchange,2572,26.326825,0.010236,0.005274,0.218855
mpi_migration,2572,489.213192,0.190207,0.070786,18.255197
mpi_food_allreduce,2572,213.382490,0.082964,0.002597,0.391183
mpi_render_comm,2572,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,2572,705.237694,0.274198,0.081569,18.267523

meta_key,meta_value
total_iterations,2572
measured_iterations,2572
final_food_quantity,1
first_food_iteration,2562
