metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,1566.140544,1.821094,1.252016,5.136639
evaporation,860,84.032761,0.097713,0.019901,0.264469
update,860,0.843345,0.000981,0.000505,0.014465
advance_total,860,1634.198472,1.900231,1.278990,5.151660
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,1761.792055,2.048595,1.378554,5.692257
mpi_halo_exchange,860,17.688207,0.020568,0.010170,0.333960
mpi_migration,860,977.467461,1.136590,0.428388,4.377753
mpi_food_allreduce,860,75.460135,0.087744,0.006101,0.670073
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,1053.628464,1.225149,0.552569,4.406207

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,2
first_food_iteration,850
