metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,1864.523979,2.168051,1.308527,3.662740
evaporation,860,75.262288,0.087514,0.020762,0.345553
update,860,0.888437,0.001033,0.000607,0.030054
advance_total,860,1930.037182,2.244229,1.330091,3.720900
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,2031.902196,2.362677,1.441808,3.811753
mpi_halo_exchange,860,16.086678,0.018705,0.010064,0.152421
mpi_migration,860,1058.380574,1.230675,0.334208,2.889563
mpi_food_allreduce,860,50.919463,0.059209,0.001978,0.597136
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,1113.632700,1.294922,0.376355,2.914141

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,2
first_food_iteration,850
