metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,2572,0.000000,0.000000,0.000000,0.000000
ants_advance,2572,589.436460,0.229174,0.142556,1.279047
evaporation,2572,245.504253,0.095453,0.015256,0.280362
update,2572,2.382907,0.000926,0.000437,0.038801
advance_total,2572,814.765470,0.316783,0.157342,1.301007
render,2572,0.000000,0.000000,0.000000,0.000000
blit,2572,0.000000,0.000000,0.000000,0.000000
iteration_total,2572,957.362844,0.372225,0.181919,1.958681
mpi_halo_exchange,2572,38.802668,0.015087,0.006417,0.497996
mpi_migration,2572,397.728606,0.154638,0.044108,1.642562
mpi_food_allreduce,2572,199.226236,0.077460,0.002483,0.278632
mpi_render_comm,2572,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,2572,606.955764,0.235986,0.059676,1.795565

meta_key,meta_value
total_iterations,2572
measured_iterations,2572
final_food_quantity,1
first_food_iteration,2562
