metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,9249.756144,10.755530,6.067890,24.299473
evaporation,860,64.524606,0.075029,0.034999,0.289319
update,860,1.438354,0.001673,0.000773,0.025962
advance_total,860,9304.831813,10.819572,6.106214,24.466992
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,9572.034389,11.130273,6.268346,24.797533
mpi_halo_exchange,860,33.620910,0.039094,0.012544,1.354127
mpi_migration,860,3848.717833,4.475253,0.255002,16.317215
mpi_food_allreduce,860,33.417421,0.038857,0.001538,0.313890
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,3896.681705,4.531025,0.293492,16.360830

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,9
first_food_iteration,850
