metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,2572,0.000000,0.000000,0.000000,0.000000
ants_advance,2572,773.092824,0.300580,0.196924,1.600665
evaporation,2572,161.332954,0.062727,0.028931,1.085302
update,2572,3.219761,0.001252,0.000692,0.041188
advance_total,2572,923.809717,0.359180,0.234950,1.655182
render,2572,0.000000,0.000000,0.000000,0.000000
blit,2572,0.000000,0.000000,0.000000,0.000000
iteration_total,2572,1017.658744,0.395668,0.258373,2.359086
mpi_halo_exchange,2572,34.116692,0.013265,0.007090,0.354645
mpi_migration,2572,352.769338,0.137158,0.025906,1.996312
mpi_food_allreduce,2572,44.308419,0.017227,0.000940,0.357027
mpi_render_comm,2572,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,2572,414.694892,0.161234,0.042146,2.019096

meta_key,meta_value
total_iterations,2572
measured_iterations,2572
final_food_quantity,1
first_food_iteration,2562
