metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,2033.196834,2.364182,1.611652,6.200203
evaporation,860,54.544519,0.063424,0.031334,0.313100
update,860,1.112419,0.001294,0.000751,0.038993
advance_total,860,2084.391773,2.423711,1.664829,6.252909
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,2167.644129,2.520516,1.718886,6.737545
mpi_halo_exchange,860,16.481917,0.019165,0.009162,0.366299
mpi_migration,860,739.644952,0.860052,0.125266,4.171612
mpi_food_allreduce,860,17.859147,0.020766,0.001319,0.267223
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,765.208696,0.889778,0.146003,4.212144

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,2
first_food_iteration,850
