metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,24749.096948,28.778020,24.982694,65.531743
evaporation,860,121.800223,0.141628,0.094623,0.308303
update,860,3.964779,0.004610,0.003760,0.039731
advance_total,860,24874.861950,28.924258,25.090543,65.681384
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,24898.676559,28.951949,25.115459,65.707555
mpi_halo_exchange,860,9.892467,0.011503,0.009730,0.054492
mpi_migration,860,0.000000,0.000000,0.000000,0.000000
mpi_food_allreduce,860,1.359203,0.001580,0.001025,0.013762
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,11.251670,0.013083,0.010988,0.056076

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,9
first_food_iteration,850
