metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,1425.647211,1.657729,1.123424,4.490371
evaporation,860,59.786489,0.069519,0.019947,0.188281
update,860,0.936718,0.001089,0.000437,0.028907
advance_total,860,1471.387974,1.710916,1.163054,4.507136
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,1618.833821,1.882365,1.348570,5.462973
mpi_halo_exchange,860,25.242179,0.029351,0.015796,1.145345
mpi_migration,860,932.026343,1.083752,0.306992,3.840148
mpi_food_allreduce,860,66.191871,0.076967,0.007871,2.143341
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,1004.667061,1.168218,0.413514,3.957361

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,2
first_food_iteration,850
