metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,1056,0.000000,0.000000,0.000000,0.000000
ants_advance,1056,1343.765911,1.272506,0.734470,4.079626
evaporation,1056,111.301443,0.105399,0.019630,0.387665
update,1056,1.052510,0.000997,0.000599,0.019798
advance_total,1056,1441.609875,1.365161,0.757132,4.104464
render,1056,0.000000,0.000000,0.000000,0.000000
blit,1056,0.000000,0.000000,0.000000,0.000000
iteration_total,1056,1533.576820,1.452251,0.802242,7.386933
mpi_halo_exchange,1056,19.594984,0.018556,0.008905,0.181903
mpi_migration,1056,732.216416,0.693387,0.169667,3.550467
mpi_food_allreduce,1056,79.670803,0.075446,0.001274,3.222957
mpi_render_comm,1056,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,1056,808.715599,0.765829,0.198067,6.509583

meta_key,meta_value
total_iterations,1056
measured_iterations,1056
final_food_quantity,1
first_food_iteration,1046
