metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,7458.027162,8.672125,4.878741,15.962732
evaporation,860,62.777483,0.072997,0.027377,0.379616
update,860,1.135977,0.001321,0.000619,0.017888
advance_total,860,7509.399953,8.731860,4.906458,16.017991
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,7801.900757,9.071978,5.211730,16.833301
mpi_halo_exchange,860,22.675885,0.026367,0.012171,0.525314
mpi_migration,860,4476.833159,5.205620,1.314884,12.469202
mpi_food_allreduce,860,51.040191,0.059349,0.003270,0.391248
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,4528.841799,5.266095,1.348930,12.838640

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,9
first_food_iteration,850
