metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,3379.507299,3.929660,3.029332,14.103509
evaporation,860,88.159193,0.102511,0.051160,0.372505
update,860,1.831075,0.002129,0.001277,0.023672
advance_total,860,3464.190771,4.028129,3.136815,14.198446
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,3528.865331,4.103332,3.213098,14.297305
mpi_halo_exchange,860,19.041305,0.022141,0.010744,0.153210
mpi_migration,860,400.654060,0.465877,0.022488,10.640896
mpi_food_allreduce,860,7.977599,0.009276,0.000603,0.129405
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,422.202487,0.490933,0.034964,10.665341

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,2
first_food_iteration,850
