metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,2566.656925,2.984485,2.110769,8.247215
evaporation,860,66.874180,0.077761,0.038589,0.245299
update,860,1.233779,0.001435,0.000842,0.027346
advance_total,860,2628.941631,3.056909,2.179695,8.295267
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,2715.588470,3.157661,2.248743,8.755364
mpi_halo_exchange,860,16.517720,0.019207,0.009972,0.153579
mpi_migration,860,830.332528,0.965503,0.121275,5.835020
mpi_food_allreduce,860,8.960176,0.010419,0.000725,0.152575
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,852.513900,0.991295,0.152219,5.859973

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,2
first_food_iteration,850
