metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,1614,0.000000,0.000000,0.000000,0.000000
ants_advance,1614,1091.167266,0.676064,0.306382,3.227996
evaporation,1614,102.774758,0.063677,0.020204,0.338568
update,1614,2.116609,0.001311,0.000535,0.089376
advance_total,1614,1184.297086,0.733765,0.329040,3.263805
render,1614,0.000000,0.000000,0.000000,0.000000
blit,1614,0.000000,0.000000,0.000000,0.000000
iteration_total,1614,1291.885375,0.800425,0.357334,3.427213
mpi_halo_exchange,1614,30.181797,0.018700,0.007052,0.258754
mpi_migration,1614,715.770717,0.443476,0.063775,3.083586
mpi_food_allreduce,1614,68.140699,0.042219,0.001106,0.370676
mpi_render_comm,1614,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,1614,795.092208,0.492622,0.080636,3.104195

meta_key,meta_value
total_iterations,1614
measured_iterations,1614
final_food_quantity,1
first_food_iteration,1604
