metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,6054.488698,7.040103,4.672306,9.941382
evaporation,860,64.679127,0.075208,0.023653,0.250385
update,860,0.967321,0.001125,0.000569,0.014934
advance_total,860,6109.032246,7.103526,4.714289,9.982378
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,6390.350517,7.430640,5.064349,10.611246
mpi_halo_exchange,860,21.065685,0.024495,0.011597,0.197463
mpi_migration,860,3906.636993,4.542601,1.794973,7.567007
mpi_food_allreduce,860,59.656157,0.069368,0.004093,0.242401
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,3970.770531,4.617175,1.853372,7.596683

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,9
first_food_iteration,850
