metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,1614,0.000000,0.000000,0.000000,0.000000
ants_advance,1614,750.230418,0.464827,0.312308,2.314359
evaporation,1614,112.089232,0.069448,0.022324,0.780664
update,1614,1.755786,0.001088,0.000381,0.057099
advance_total,1614,842.480502,0.521983,0.348443,2.342666
render,1614,0.000000,0.000000,0.000000,0.000000
blit,1614,0.000000,0.000000,0.000000,0.000000
iteration_total,1614,1007.552685,0.624258,0.411526,3.154173
mpi_halo_exchange,1614,43.098101,0.026703,0.013210,1.099569
mpi_migration,1614,524.979657,0.325266,0.145485,2.383068
mpi_food_allreduce,1614,103.957750,0.064410,0.008909,0.888583
mpi_render_comm,1614,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,1614,644.830890,0.399523,0.172747,2.494786

meta_key,meta_value
total_iterations,1614
measured_iterations,1614
final_food_quantity,1
first_food_iteration,1604
