metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,5680.382593,6.605096,4.611215,11.541736
evaporation,860,57.341847,0.066677,0.026506,0.464263
update,860,1.224535,0.001424,0.000520,0.042982
advance_total,860,5726.786220,6.659054,4.667230,11.598506
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,6044.486379,7.028473,5.109459,13.627988
mpi_halo_exchange,860,24.893946,0.028946,0.014029,0.267571
mpi_migration,860,3992.179499,4.642069,2.054679,9.950468
mpi_food_allreduce,860,62.179817,0.072302,0.009873,0.729384
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,4060.969078,4.722057,2.092343,10.021463

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,9
first_food_iteration,850
