metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,12413.569716,14.434383,12.507318,24.102387
evaporation,860,124.799003,0.145115,0.093771,0.935931
update,860,3.862055,0.004491,0.003501,0.070728
advance_total,860,12542.230774,14.583989,12.647962,24.228799
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,12564.247624,14.609590,12.749522,24.254546
mpi_halo_exchange,860,9.822877,0.011422,0.008968,0.120511
mpi_migration,860,0.000000,0.000000,0.000000,0.000000
mpi_food_allreduce,860,1.008033,0.001172,0.000438,0.002749
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,10.830910,0.012594,0.009840,0.121099

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,5
first_food_iteration,850
