metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,1614,0.000000,0.000000,0.000000,0.000000
ants_advance,1614,1632.729147,1.011604,0.785105,5.399456
evaporation,1614,166.835760,0.103368,0.053510,0.403831
update,1614,2.966404,0.001838,0.001173,0.106291
advance_total,1614,1796.244886,1.112915,0.873156,5.804728
render,1614,0.000000,0.000000,0.000000,0.000000
blit,1614,0.000000,0.000000,0.000000,0.000000
iteration_total,1614,1862.792123,1.154146,0.899854,5.840831
mpi_halo_exchange,1614,21.547029,0.013350,0.007448,0.307400
mpi_migration,1614,275.005338,0.170387,0.006846,4.695123
mpi_food_allreduce,1614,9.551105,0.005918,0.000474,0.326902
mpi_render_comm,1614,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,1614,299.961383,0.185850,0.019091,4.706477

meta_key,meta_value
total_iterations,1614
measured_iterations,1614
final_food_quantity,1
first_food_iteration,1604
