metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,2572,0.000000,0.000000,0.000000,0.000000
ants_advance,2572,581.089691,0.225929,0.140956,2.103087
evaporation,2572,235.054389,0.091390,0.020771,0.252498
update,2572,2.743977,0.001067,0.000437,0.133791
advance_total,2572,795.739061,0.309385,0.164359,2.140576
render,2572,0.000000,0.000000,0.000000,0.000000
blit,2572,0.000000,0.000000,0.000000,0.000000
iteration_total,2572,990.031956,0.384927,0.200710,6.721456
mpi_halo_exchange,2572,49.416013,0.019213,0.008675,1.240093
mpi_migration,2572,472.957940,0.183887,0.067458,6.545142
mpi_food_allreduce,2572,219.797700,0.085458,0.007404,1.450681
mpi_render_comm,2572,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,2572,707.940899,0.275249,0.081830,6.562416

meta_key,meta_value
total_iterations,2572
measured_iterations,2572
final_food_quantity,1
first_food_iteration,2562
