metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,1758.570459,2.044849,1.288270,3.640385
evaporation,860,69.633803,0.080970,0.018057,3.108265
update,860,0.825929,0.000960,0.000541,0.030854
advance_total,860,1814.857685,2.110300,1.327782,5.131658
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,1925.668480,2.239149,1.389504,5.640397
mpi_halo_exchange,860,19.924563,0.023168,0.010286,0.292810
mpi_migration,860,1029.802820,1.197445,0.332030,2.401098
mpi_food_allreduce,860,51.305865,0.059658,0.002227,2.964005
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,1088.741016,1.265978,0.345819,3.773818

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,2
first_food_iteration,850
