metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,1614,0.000000,0.000000,0.000000,0.000000
ants_advance,1614,877.471186,0.543662,0.335469,1.942910
evaporation,1614,116.739785,0.072329,0.022177,1.022504
update,1614,2.409695,0.001493,0.000597,0.049476
advance_total,1614,980.801211,0.607684,0.373159,1.960693
render,1614,0.000000,0.000000,0.000000,0.000000
blit,1614,0.000000,0.000000,0.000000,0.000000
iteration_total,1614,1110.723130,0.688180,0.407762,3.757883
mpi_halo_exchange,1614,21.949269,0.013599,0.006130,1.030967
mpi_migration,1614,668.210225,0.414009,0.141254,3.282603
mpi_food_allreduce,1614,100.902245,0.062517,0.004610,0.383070
mpi_render_comm,1614,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,1614,771.325137,0.477897,0.168527,3.292262

meta_key,meta_value
total_iterations,1614
measured_iterations,1614
final_food_quantity,1
first_food_iteration,1604
