metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,1056,0.000000,0.000000,0.000000,0.000000
ants_advance,1056,1171.886319,1.109741,0.644478,2.113159
evaporation,1056,79.761570,0.075532,0.021114,0.302059
update,1056,1.108416,0.001050,0.000588,0.053121
advance_total,1056,1240.384972,1.174607,0.668243,2.283435
render,1056,0.000000,0.000000,0.000000,0.000000
blit,1056,0.000000,0.000000,0.000000,0.000000
iteration_total,1056,1332.779121,1.262101,0.733971,2.393291
mpi_halo_exchange,1056,18.055825,0.017098,0.008474,0.116649
mpi_migration,1056,677.426168,0.641502,0.197410,1.724286
mpi_food_allreduce,1056,56.739530,0.053731,0.002035,0.517876
mpi_render_comm,1056,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,1056,734.135677,0.695204,0.229979,1.757249

meta_key,meta_value
total_iterations,1056
measured_iterations,1056
final_food_quantity,1
first_food_iteration,1046
