metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,1056,0.000000,0.000000,0.000000,0.000000
ants_advance,1056,1261.402181,1.194510,0.839372,1.883228
evaporation,1056,65.099121,0.061647,0.027955,0.160164
update,1056,1.512051,0.001432,0.000708,0.048959
advance_total,1056,1323.344425,1.253167,0.879728,1.917211
render,1056,0.000000,0.000000,0.000000,0.000000
blit,1056,0.000000,0.000000,0.000000,0.000000
iteration_total,1056,1387.291741,1.313723,0.921262,2.029069
mpi_halo_exchange,1056,18.287574,0.017318,0.008734,0.200446
mpi_migration,1056,463.066734,0.438510,0.068394,1.131314
mpi_food_allreduce,1056,19.748546,0.018701,0.001097,0.368265
mpi_render_comm,1056,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,1056,492.733494,0.466604,0.097557,1.158698

meta_key,meta_value
total_iterations,1056
measured_iterations,1056
final_food_quantity,1
first_food_iteration,1046
