metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,1056,0.000000,0.000000,0.000000,0.000000
ants_advance,1056,2060.949121,1.951656,1.515544,4.390296
evaporation,1056,109.588832,0.103777,0.057950,0.281269
update,1056,2.083369,0.001973,0.001224,0.101060
advance_total,1056,2168.342588,2.053355,1.629465,4.507979
render,1056,0.000000,0.000000,0.000000,0.000000
blit,1056,0.000000,0.000000,0.000000,0.000000
iteration_total,1056,2222.248380,2.104402,1.663170,4.632261
mpi_halo_exchange,1056,17.396463,0.016474,0.009168,0.149574
mpi_migration,1056,224.223596,0.212333,0.011323,2.045032
mpi_food_allreduce,1056,7.732219,0.007322,0.000566,0.200970
mpi_render_comm,1056,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,1056,245.069691,0.232074,0.031540,2.078102

meta_key,meta_value
total_iterations,1056
measured_iterations,1056
final_food_quantity,1
first_food_iteration,1046
