metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,2572,0.000000,0.000000,0.000000,0.000000
ants_advance,2572,579.322817,0.225242,0.153566,0.550344
evaporation,2572,238.134715,0.092587,0.021731,0.216936
update,2572,2.477854,0.000963,0.000331,0.061647
advance_total,2572,781.091515,0.303690,0.176483,0.580304
render,2572,0.000000,0.000000,0.000000,0.000000
blit,2572,0.000000,0.000000,0.000000,0.000000
iteration_total,2572,980.243587,0.381121,0.230925,0.967609
mpi_halo_exchange,2572,53.811626,0.020922,0.010972,0.393321
mpi_migration,2572,439.480259,0.170871,0.072294,0.676656
mpi_food_allreduce,2572,220.342756,0.085670,0.003866,0.252508
mpi_render_comm,2572,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,2572,677.719369,0.263499,0.103290,0.692727

meta_key,meta_value
total_iterations,2572
measured_iterations,2572
final_food_quantity,1
first_food_iteration,2562
