iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms,mpi_halo_exchange_ms,mpi_migration_ms,mpi_food_allreduce_ms,mpi_render_comm_ms,mpi_total_comm_ms
1,0,0.000000,12.379814,0.059505,0.001465,12.440510,0.000000,0.000000,12.698568,0.045176,6.642977,0.069526,0.000000,6.752724
2,0,0.000000,11.515818,0.101907,0.001667,11.617556,0.000000,0.000000,12.220194,0.020871,6.199638,0.030208,0.000000,6.248520
3,0,0.000000,11.111714,0.064646,0.001268,11.172159,0.000000,0.000000,11.765687,0.020438,5.889602,0.112438,0.000000,6.017869
4,0,0.000000,11.439716,0.065268,0.001540,11.506364,0.000000,0.000000,11.589468,0.018884,6.068230,0.009664,0.000000,6.093502
5,0,0.000000,11.268360,0.050817,0.001534,11.320401,0.000000,0.000000,11.412576,0.019337,6.133293,0.005448,0.000000,6.153517
6,0,0.000000,11.100863,0.060752,0.002074,11.156961,0.000000,0.000000,11.448879,0.025170,5.339095,0.008802,0.000000,5.365020
7,0,0.000000,10.921070,0.061318,0.001368,10.983461,0.000000,0.000000,11.549223,0.023233,6.231254,0.012690,0.000000,6.267177
8,0,0.000000,9.401526,0.060875,0.001192,9.462742,0.000000,0.000000,9.545953,0.023313,3.876894,0.003160,0.000000,3.900672
9,0,0.000000,7.655750,0.062770,0.001162,7.716582,0.000000,0.000000,8.284043,0.018534,2.526782,0.006008,0.000000,2.544978
10,0,0.000000,7.767378,0.043566,0.001012,7.811956,0.000000,0.000000,8.089920,0.026734,2.587950,0.006798,0.000000,2.613621
11,0,0.000000,7.875616,0.056325,0.001229,7.920100,0.000000,0.000000,8.186803,0.018150,2.921221,0.014461,0.000000,2.946777
12,0,0.000000,7.523398,0.065044,0.001079,7.577752,0.000000,0.000000,7.829704,0.026228,2.566845,0.013974,0.000000,2.595471
13,0,0.000000,8.044075,0.064623,0.001720,8.083266,0.000000,0.000000,8.387405,0.018850,2.336821,0.029878,0.000000,2.358031
14,0,0.000000,9.731922,0.068612,0.001585,9.798511,0.000000,0.000000,9.975562,0.035527,2.972971,0.019022,0.000000,3.014741
15,0,0.000000,9.384366,0.075033,0.001360,9.446226,0.000000,0.000000,9.731743,0.026130,2.788884,0.101242,0.000000,2.815277
16,0,0.000000,8.748816,0.046436,0.001003,8.776875,0.000000,0.000000,8.957266,0.027471,2.250009,0.011690,0.000000,2.276399
17,0,0.000000,7.596921,0.057688,0.000844,7.655172,0.000000,0.000000,7.741627,0.025244,2.383045,0.002549,0.000000,2.408921
18,0,0.000000,7.448012,0.060901,0.000899,7.500413,0.000000,0.000000,7.763542,0.016042,2.415162,0.009168,0.000000,2.436090
19,0,0.000000,6.854976,0.061877,0.000834,6.904678,0.000000,0.000000,7.072978,0.020762,1.643952,0.013033,0.000000,1.664252
20,0,0.000000,8.169129,0.064369,0.001482,8.225114,0.000000,0.000000,8.313404,0.016989,3.053096,0.028732,0.000000,3.071005
21,0,0.000000,9.776616,0.059028,0.001361,9.835745,0.000000,0.000000,9.980636,0.033962,3.736892,0.014844,0.000000,3.784395
22,0,0.000000,8.650710,0.062072,0.000909,8.705500,0.000000,0.000000,8.917028,0.035134,3.215064,0.009188,0.000000,3.248875
23,0,0.000000,7.422520,0.062977,0.000937,7.486266,0.000000,0.000000,7.725054,0.020530,2.433420,0.007827,0.000000,2.455457
24,0,0.000000,7.502659,0.058136,0.001177,7.552413,0.000000,0.000000,7.857499,0.018190,2.349688,0.099242,0.000000,2.452230
25,0,0.000000,7.377286,0.063933,0.000987,7.441978,0.000000,0.000000,7.729220,0.023215,2.469639,0.006405,0.000000,2.494110
26,0,0.000000,7.487583,0.058821,0.001101,7.544744,0.000000,0.000000,7.846428,0.014324,2.453078,0.002087,0.000000,2.468879
27,0,0.000000,7.362983,0.059594,0.000883,7.418770,0.000000,0.000000,7.632883,0.027595,2.518342,0.004523,0.000000,2.545322
28,0,0.000000,7.444537,0.049212,0.001148,7.490145,0.000000,0.000000,7.859457,0.014078,2.279749,0.004701,0.000000,2.295254
29,0,0.000000,7.327749,0.051549,0.001568,7.374555,0.000000,0.000000,7.619902,0.060874,2.044657,0.098133,0.000000,2.172183
30,0,0.000000,9.713183,0.058880,0.000977,9.773040,0.000000,0.000000,10.003390,0.020844,3.513994,0.133184,0.000000,3.609991
31,0,0.000000,8.437367,0.064851,0.000877,8.503057,0.000000,0.000000,8.611341,0.020018,1.873633,0.014618,0.000000,1.899290
32,0,0.000000,7.669290,0.061269,0.001705,7.731772,0.000000,0.000000,8.207718,0.018743,2.872123,0.004231,0.000000,2.895097
33,0,0.000000,8.276522,0.038429,0.000928,8.308005,0.000000,0.000000,8.383298,0.023859,2.449336,0.008847,0.000000,2.471397
34,0,0.000000,8.281328,0.036147,0.001129,8.311008,0.000000,0.000000,8.615632,0.029698,2.914832,0.008447,0.000000,2.946264
35,0,0.000000,9.089295,0.049152,0.001080,9.125381,0.000000,0.000000,9.367113,0.026421,1.834436,0.016901,0.000000,1.871710
36,0,0.000000,8.347072,0.043941,0.001136,8.381795,0.000000,0.000000,8.654069,0.036134,2.864644,0.091074,0.000000,2.979477
37,0,0.000000,8.481949,0.054499,0.001785,8.537844,0.000000,0.000000,8.720726,0.028792,1.553017,0.020649,0.000000,1.585282
38,0,0.000000,10.409664,0.063740,0.001603,10.465291,0.000000,0.000000,10.632008,0.027559,2.655906,0.017078,0.000000,2.679984
39,0,0.000000,8.403431,0.038412,0.001129,8.433895,0.000000,0.000000,8.616021,0.033997,2.017540,0.009922,0.000000,2.052934
40,0,0.000000,7.437715,0.048755,0.001054,7.484621,0.000000,0.000000,7.641164,0.034035,2.065690,0.004875,0.000000,2.096195
41,0,0.000000,7.353216,0.054025,0.000940,7.403802,0.000000,0.000000,7.681800,0.020589,2.419897,0.003961,0.000000,2.441534
42,0,0.000000,11.309066,0.055192,0.001760,11.365698,0.000000,0.000000,11.443079,0.025085,5.818428,0.002168,0.000000,5.845432
43,0,0.000000,11.309090,0.061572,0.001988,11.371947,0.000000,0.000000,11.545294,0.032907,5.752645,0.003641,0.000000,5.787155
44,0,0.000000,10.769773,0.057840,0.001105,10.805604,0.000000,0.000000,11.017535,0.034564,5.477684,0.024757,0.000000,5.511083
45,0,0.000000,10.747749,0.078058,0.001739,10.805229,0.000000,0.000000,11.253086,0.032465,4.759201,0.026212,0.000000,4.807249
46,0,0.000000,11.496847,0.058882,0.001653,11.550322,0.000000,0.000000,11.829466,0.037731,5.401815,0.010418,0.000000,5.439030
47,0,0.000000,11.523876,0.056761,0.001849,11.582324,0.000000,0.000000,11.705055,0.031036,6.004605,0.004924,0.000000,6.030578
48,0,0.000000,9.335300,0.065331,0.001419,9.373445,0.000000,0.000000,9.604873,0.020823,4.195673,0.030673,0.000000,4.217883
49,0,0.000000,11.065297,0.057990,0.001372,11.121710,0.000000,0.000000,11.323271,0.025965,5.030552,0.021098,0.000000,5.071847
50,0,0.000000,10.728211,0.072261,0.001480,10.779065,0.000000,0.000000,11.005243,0.025945,4.802259,0.036105,0.000000,4.857794
51,0,0.000000,18.842506,0.077533,0.001800,18.893931,0.000000,0.000000,19.239256,0.029856,12.995049,0.005332,0.000000,13.022345
52,0,0.000000,11.221688,0.054982,0.001684,11.276515,0.000000,0.000000,11.682279,0.025801,6.060881,0.001974,0.000000,6.086674
53,0,0.000000,10.996849,0.079172,0.001990,11.060767,0.000000,0.000000,11.342598,0.025584,5.572449,0.019955,0.000000,5.597158
54,0,0.000000,11.189820,0.057896,0.001546,11.246337,0.000000,0.000000,11.456330,0.024983,2.318281,0.007144,0.000000,2.344151
55,0,0.000000,11.018901,0.042635,0.001090,11.055021,0.000000,0.000000,11.531146,0.037317,5.827804,0.107766,0.000000,5.962858
56,0,0.000000,7.238532,0.049666,0.000896,7.289028,0.000000,0.000000,7.587046,0.028197,2.312990,0.081913,0.000000,2.380011
57,0,0.000000,8.164154,0.073831,0.002290,8.237306,0.000000,0.000000,8.408307,0.020137,3.151979,0.037964,0.000000,3.173343
58,0,0.000000,11.122881,0.062477,0.001944,11.187302,0.000000,0.000000,11.444335,0.034060,4.268390,0.005119,0.000000,4.304163
59,0,0.000000,11.081417,0.071881,0.001345,11.130072,0.000000,0.000000,11.380009,0.034201,5.819980,0.027316,0.000000,5.853427
60,0,0.000000,11.173132,0.056932,0.001452,11.223251,0.000000,0.000000,11.523863,0.021424,5.347533,0.034840,0.000000,5.386095
61,0,0.000000,10.989752,0.072993,0.001981,11.055143,0.000000,0.000000,11.565586,0.034594,5.884041,0.011266,0.000000,5.918785
62,0,0.000000,11.083457,0.067656,0.002178,11.149050,0.000000,0.000000,11.504563,0.039218,2.177080,0.006026,0.000000,2.218361
63,0,0.000000,11.407570,0.047696,0.001104,11.449334,0.000000,0.000000,11.888817,0.034714,5.787741,0.112102,0.000000,5.880211
