metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,2572,0.000000,0.000000,0.000000,0.000000
ants_advance,2572,806.729718,0.313659,0.164790,1.241402
evaporation,2572,261.106182,0.101519,0.022551,1.064885
update,2572,2.582634,0.001004,0.000566,0.195427
advance_total,2572,1052.044383,0.409037,0.187714,2.096633
render,2572,0.000000,0.000000,0.000000,0.000000
blit,2572,0.000000,0.000000,0.000000,0.000000
iteration_total,2572,1168.928597,0.454482,0.209063,2.126301
mpi_halo_exchange,2572,37.674297,0.014648,0.007349,0.529412
mpi_migration,2572,466.104064,0.181222,0.031827,1.104559
mpi_food_allreduce,2572,156.542938,0.060864,0.000949,0.463765
mpi_render_comm,2572,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,2572,628.492213,0.244359,0.040937,1.368466

meta_key,meta_value
total_iterations,2572
measured_iterations,2572
final_food_quantity,1
first_food_iteration,2562
