metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,2572,64.035804,0.024897,0.007054,1.562291
ants_advance,2572,3245.844472,1.261992,0.545707,5.637042
evaporation,2572,346.317268,0.134649,0.064644,1.990296
update,2572,9.133265,0.003551,0.001289,0.777451
advance_total,2572,3572.654204,1.389057,0.614668,5.743773
render,2572,32080.681896,12.473049,3.329456,35.518121
blit,2572,35414.072226,13.769079,0.389880,17.046323
iteration_total,2572,79014.270095,30.720945,15.147137,72.718275
mpi_halo_exchange,2572,223.162894,0.086766,0.036328,4.073787
mpi_migration,2572,1514.953044,0.589018,0.019526,5.699672
mpi_food_allreduce,2572,3.364046,0.001308,0.000340,0.070817
mpi_render_comm,2572,75085.751209,29.193527,12.672632,70.451580
mpi_total_comm,2572,76266.870849,29.652749,12.967670,70.787310

meta_key,meta_value
total_iterations,2572
measured_iterations,2572
final_food_quantity,1
first_food_iteration,2562
