metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,2572,66.295515,0.025776,0.008205,1.925540
ants_advance,2572,6396.410934,2.486940,1.714938,6.510196
evaporation,2572,601.685759,0.233937,0.165568,3.070449
update,2572,15.611846,0.006070,0.003842,0.422674
advance_total,2572,7013.708539,2.726947,1.915320,7.437254
render,2572,28569.351849,11.107835,4.812703,24.148711
blit,2572,35940.731453,13.973846,0.421208,17.402867
iteration_total,2572,78360.516331,30.466764,15.982564,50.120525
mpi_halo_exchange,2572,107.698858,0.041874,0.029287,0.441416
mpi_migration,2572,0.000000,0.000000,0.000000,0.000000
mpi_food_allreduce,2572,4.664606,0.001814,0.001040,0.036373
mpi_render_comm,2572,71189.721311,27.678741,13.455998,47.340512
mpi_total_comm,2572,71302.084775,27.722428,13.534561,47.375093

meta_key,meta_value
total_iterations,2572
measured_iterations,2572
final_food_quantity,1
first_food_iteration,2562
