metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,39.183947,0.045563,0.007931,14.895212
ants_advance,860,12190.431516,14.174920,9.699418,36.237250
evaporation,860,142.429367,0.165616,0.064252,3.517654
update,860,4.131641,0.004804,0.001261,0.140845
advance_total,860,12263.113512,14.259434,9.825705,36.308164
render,860,45919.100589,53.394303,24.025192,122.738141
blit,860,7549.697965,8.778719,0.581697,17.218085
iteration_total,860,73375.560445,85.320419,49.261440,194.721175
mpi_halo_exchange,860,149.343823,0.173656,0.059370,15.008362
mpi_migration,860,5043.545429,5.864588,1.447875,27.233343
mpi_food_allreduce,860,2.302940,0.002678,0.000890,0.113719
mpi_render_comm,860,60452.858708,70.294022,32.484035,154.079409
mpi_total_comm,860,61532.573633,71.549504,33.142557,182.584349

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,9
first_food_iteration,850
