metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,28.498960,0.033138,0.008494,2.901170
ants_advance,860,9736.285500,11.321262,8.679445,20.786084
evaporation,860,117.677227,0.136834,0.056002,1.463472
update,860,4.479387,0.005209,0.001364,0.210005
advance_total,860,9799.328638,11.394568,8.764854,20.897647
render,860,49043.874502,57.027761,24.797745,133.336399
blit,860,7490.713640,8.710132,0.700169,17.065976
iteration_total,860,74157.782495,86.229980,59.126501,201.230067
mpi_halo_exchange,860,135.986422,0.158124,0.060372,2.424385
mpi_migration,860,4616.171721,5.367642,1.579153,12.824986
mpi_food_allreduce,860,2.421668,0.002816,0.000952,0.087106
mpi_render_comm,860,63719.454577,74.092389,42.310536,177.303837
mpi_total_comm,860,64717.068290,75.252405,43.744671,181.993643

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,9
first_food_iteration,850
