iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms,mpi_halo_exchange_ms,mpi_migration_ms,mpi_food_allreduce_ms,mpi_render_comm_ms,mpi_total_comm_ms
1,0,1.629010,2.972360,0.274302,0.010193,3.256855,68.780085,16.652549,104.888678,0.078091,0.000000,0.002173,13.633239,13.713503
2,0,0.027066,2.912548,0.183967,0.004469,3.100984,10.182180,15.544739,30.683933,0.040197,0.000000,0.001700,1.104363,1.146260
3,0,0.020195,2.203387,0.187201,0.004861,2.395449,9.666394,16.494164,30.668122,0.028606,0.000000,0.001440,1.219438,1.249484
4,0,0.022542,2.664995,0.248085,0.009239,2.922319,9.254732,15.664678,30.184575,0.028742,0.000000,0.001967,1.544407,1.575116
5,0,0.028463,2.202259,0.183611,0.004636,2.390506,10.984093,15.587301,30.955105,0.032365,0.000000,0.002198,1.187157,1.221720
6,0,0.032187,2.270980,0.318216,0.006056,2.595252,10.148336,15.548130,30.462896,0.026932,0.000000,0.001703,1.310425,1.339060
7,0,0.028174,3.233061,0.282019,0.011741,3.526821,8.166215,16.537382,30.803603,0.039731,0.000000,0.002099,1.561048,1.602878
8,0,0.029757,2.734353,0.286851,0.011163,3.032367,9.233106,15.588443,30.193156,0.115424,0.000000,0.002569,1.384774,1.502767
9,0,0.019739,2.552084,0.291546,0.007110,2.850740,9.867825,15.676029,30.507585,0.070727,0.000000,0.001965,1.265236,1.337928
10,0,0.022000,2.549437,0.208858,0.006208,2.764503,10.437838,15.609429,30.868921,0.027865,0.000000,0.002553,1.281076,1.311494
11,0,0.021780,2.570372,0.222241,0.012771,2.805384,10.111079,15.478506,30.511408,0.029083,0.000000,0.001895,1.365776,1.396754
12,0,0.026461,2.615950,0.234818,0.006450,2.857218,10.922604,15.587476,31.410514,0.029687,0.000000,0.001830,1.241050,1.272567
13,0,0.024647,2.282115,0.203348,0.004857,2.490320,10.713229,15.675488,30.882437,0.031315,0.000000,0.001919,1.276154,1.309388
14,0,0.027439,3.097880,0.243905,0.008292,3.350077,9.182293,15.650662,30.698530,0.037098,0.000000,0.002005,1.515948,1.555051
15,0,0.024774,3.045138,0.255715,0.007546,3.308399,8.644686,15.587685,30.116499,0.079641,0.000000,0.002044,1.575111,1.656796
16,0,0.021965,2.598480,0.230217,0.006921,2.835618,10.180960,15.748231,31.033140,0.045572,0.000000,0.001866,1.460349,1.507787
