metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,19.160766,0.022280,0.005948,1.946125
ants_advance,860,5752.483153,6.688934,2.887067,13.456516
evaporation,860,114.326866,0.132938,0.048714,1.667543
update,860,3.705489,0.004309,0.001213,0.507787
advance_total,860,5844.039939,6.795395,2.965081,13.597724
render,860,26179.577187,30.441369,6.650520,74.595063
blit,860,7220.264888,8.395657,0.430182,16.995537
iteration_total,860,42726.709547,49.682220,27.875101,92.271596
mpi_halo_exchange,860,96.215019,0.111878,0.040598,7.271670
mpi_migration,860,2638.483613,3.068004,0.154638,12.936783
mpi_food_allreduce,860,1.154065,0.001342,0.000504,0.049335
mpi_render_comm,860,36675.394239,42.645807,17.872412,86.374675
mpi_total_comm,860,38040.640081,44.233302,19.392793,89.252332

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,2
first_food_iteration,850
