metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,2572,73.084565,0.028415,0.007570,1.463641
ants_advance,2572,2901.597486,1.128148,0.431601,4.871461
evaporation,2572,352.019621,0.136866,0.056172,2.372793
update,2572,9.191395,0.003574,0.001126,0.352034
advance_total,2572,3218.260665,1.251268,0.498576,4.987290
render,2572,33164.719491,12.894525,5.685900,33.600542
blit,2572,34598.744071,13.452078,0.410361,17.018169
iteration_total,2572,79478.794078,30.901553,15.655035,58.946658
mpi_halo_exchange,2572,287.753745,0.111879,0.044485,5.502931
mpi_migration,2572,1707.297210,0.663801,0.041523,6.223743
mpi_food_allreduce,2572,3.381507,0.001315,0.000284,0.098387
mpi_render_comm,2572,75822.437903,29.479953,13.880711,57.368173
mpi_total_comm,2572,77260.014686,30.038886,14.784768,58.228641

meta_key,meta_value
total_iterations,2572
measured_iterations,2572
final_food_quantity,1
first_food_iteration,2562
