iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms,mpi_halo_exchange_ms,mpi_migration_ms,mpi_food_allreduce_ms,mpi_render_comm_ms,mpi_total_comm_ms
1,0,8.544351,9.686515,0.058591,0.001905,9.733860,68.299967,16.076083,137.215555,1.525269,19.906618,0.002219,110.963584,118.142584
2,0,0.024579,2.976962,0.048061,0.001897,3.007357,10.099471,11.682733,29.842377,0.464035,2.065197,0.001214,26.039908,26.602946
3,0,0.025881,4.408141,0.066513,0.002500,4.452520,11.248112,8.725294,30.251612,0.150718,3.667791,0.001250,25.336880,28.117807
4,0,0.025317,3.046600,0.073779,0.002160,3.078925,13.663763,6.648591,30.649125,0.067119,3.032885,0.001602,24.768753,26.613034
5,0,0.049683,2.170874,0.047404,0.002188,2.215362,18.523687,5.099458,30.181134,0.064546,1.132980,0.001101,27.645210,27.835207
6,0,0.017029,2.907256,0.129905,0.001889,2.948030,10.003638,13.651548,30.726291,0.286210,2.387540,0.001222,27.135981,28.577132
7,0,0.021030,2.493742,0.055322,0.002238,2.527935,15.106814,5.981356,30.006475,0.061531,1.242428,0.001775,27.184730,27.639887
8,0,0.018275,3.079999,0.098525,0.002363,3.121239,16.613952,5.781353,30.162191,0.050075,2.003649,0.000886,26.593434,26.752901
9,0,0.016846,2.750418,0.135586,0.002820,2.787509,12.804551,10.438149,30.735068,0.105526,1.269662,0.001198,27.710895,28.157460
10,0,0.019443,2.746065,0.045230,0.035361,2.802094,12.453387,10.731477,30.308982,0.389199,1.882032,0.001394,27.005379,28.315171
11,0,0.021743,3.118590,0.065460,0.001476,3.159826,14.283142,13.727349,46.359337,0.466653,3.060749,0.002067,40.867084,43.185445
12,0,0.029441,9.950501,0.066076,0.001450,9.987441,20.513378,14.238661,60.067429,2.595948,12.282023,0.001074,39.630074,44.474737
13,0,0.025511,3.290483,0.204387,0.001835,3.332011,21.346521,4.630695,45.150890,0.250172,4.349247,0.001612,37.724858,41.766829
14,0,0.023282,8.528980,0.434409,0.003496,8.591538,18.831105,9.043650,60.983985,6.474849,11.735320,0.001391,36.822186,46.641531
15,0,0.024667,2.272963,0.077485,0.004858,2.318275,14.623313,7.590687,30.524633,0.647111,1.168132,0.001194,27.458409,27.628019
16,0,0.020269,2.534034,0.411330,0.001943,2.576616,20.769578,6.609044,45.402450,0.075047,4.436593,0.001322,36.211193,38.228750
17,0,0.018720,2.813021,0.060477,0.002767,2.862964,20.811005,1.563065,30.475023,0.068217,1.827553,0.001161,27.220456,27.373480
18,0,0.013562,2.717976,0.065712,0.001572,2.763869,14.142326,8.644344,30.791117,0.210635,1.811689,0.029835,26.972598,28.355302
19,0,0.024370,3.844096,0.048619,0.001890,3.869511,17.050913,3.702586,30.900523,0.810077,2.819187,0.001303,25.914109,29.023883
20,0,0.030122,3.138255,0.177868,0.001301,3.165514,19.338297,13.912184,45.606062,2.218586,3.873512,0.001074,39.077788,41.636876
21,0,0.021288,2.555946,0.046883,0.001484,2.594841,13.718148,7.225640,30.413863,0.125087,1.516241,0.112144,27.438613,27.900324
22,0,0.025508,2.860662,0.067033,0.001632,2.904645,13.666114,10.469987,30.316170,0.159149,1.769471,0.001503,27.228731,28.627847
23,0,0.024261,3.353405,0.072104,0.001898,3.400371,23.105767,7.908990,45.693053,0.163791,4.993399,0.001681,37.925999,38.966339
24,0,0.025376,8.287524,0.073394,0.002489,8.335551,17.651413,10.721488,45.897012,0.107575,7.951542,0.001782,36.149807,42.444594
25,0,0.023675,3.041997,0.077712,0.002508,3.075952,13.549426,16.792932,45.235771,0.148708,3.796066,0.079316,39.306012,40.907035
26,0,0.024218,8.124899,0.144475,0.001405,8.152718,12.183920,2.275295,28.940616,0.355280,7.518332,0.001071,19.443993,20.102012
27,0,0.018437,4.718423,0.054534,0.002473,4.758280,14.638772,15.974122,46.628280,0.103510,3.545856,0.003364,41.501960,41.915756
28,0,0.021569,4.823069,0.048681,0.002025,4.861726,21.265803,11.339935,45.196665,0.304677,6.656937,0.001595,37.028808,39.298303
29,0,0.024562,10.004015,0.064830,0.002031,10.039477,13.562488,0.666738,29.793318,2.263085,10.234719,0.001232,17.714226,21.208914
30,0,0.010667,2.816999,0.041252,0.001683,2.855027,17.966585,2.653042,33.289939,0.270616,1.964889,0.001612,30.000706,31.350879
31,0,0.017763,12.662561,0.150440,0.003030,12.748177,19.574635,12.172406,73.635460,4.401479,25.365296,0.001177,35.531593,41.567979
32,0,0.028630,6.329615,0.086386,0.001442,6.377763,19.357089,0.575920,90.765336,3.136422,41.218870,0.001679,27.872047,46.545215
33,0,0.009029,2.804867,0.171463,0.003027,2.838362,15.894954,7.632711,31.055885,0.392565,1.713886,0.000905,27.483350,27.794665
34,0,0.022352,2.663293,0.051849,0.002791,2.695318,16.394587,5.984690,30.282656,0.072364,1.561865,0.001265,27.371084,27.559309
35,0,0.019538,2.576759,0.051103,0.002214,2.613783,14.657314,10.006262,30.805788,0.089693,1.655113,0.001049,27.921503,29.398894
36,0,0.016427,3.339494,0.131807,0.002646,3.472299,13.380388,7.911922,29.837115,0.474435,2.819299,0.001133,24.951523,27.297909
37,0,0.016933,3.317870,0.079206,0.002993,3.380295,12.121578,8.904532,31.964311,0.070291,4.256497,0.000784,24.396488,24.816993
38,0,0.020544,3.295785,0.057875,0.001578,3.316853,20.468762,15.201479,44.934525,1.462878,2.077916,0.001187,39.904917,40.120331
39,0,0.022617,2.629793,0.050246,0.002116,2.651148,14.677721,7.901297,29.777411,0.331004,1.613002,0.001009,26.433235,26.807773
40,0,0.022052,3.347556,0.084493,0.002365,3.434414,14.665567,6.700925,30.554211,0.061597,2.420703,0.001156,26.731811,28.102973
41,0,0.023972,2.754832,0.080952,0.002653,2.812940,13.998360,8.521380,29.870835,0.064412,1.689860,0.001570,26.786056,28.482650
42,0,0.031450,2.547290,0.085500,0.003395,2.597110,12.998011,9.634702,30.425316,0.156641,1.888529,0.001567,26.650054,28.045647
43,0,0.023662,2.320254,0.049962,0.002002,2.349949,15.386415,7.450656,30.425752,0.446913,1.175601,0.001842,27.791983,27.980722
44,0,0.021306,2.710721,0.094772,0.002602,2.747601,13.100828,12.549444,32.339376,0.076821,1.723480,0.001392,29.283709,29.496689
45,0,0.023436,2.362667,0.086051,0.002167,2.443877,13.986734,9.522307,29.613588,0.065862,1.224687,0.001224,26.926558,27.824930
46,0,0.024905,2.885480,0.045513,0.001552,2.916194,11.991911,11.692312,30.522711,0.095906,1.491083,0.001464,27.419166,27.833122
47,0,0.032441,2.604032,0.049176,0.002283,2.646037,10.593980,12.980005,30.100285,0.094279,1.317528,0.000990,27.220022,27.825210
48,0,0.019469,2.659526,0.047788,0.001772,2.704109,13.224475,11.672200,31.147753,0.092544,1.643108,0.000832,28.217703,29.377170
49,0,0.024434,4.166507,0.319076,0.001862,4.223055,12.247918,7.968683,29.329008,0.061258,3.239634,0.001165,24.386083,27.670516
50,0,0.015509,2.950091,0.075376,0.001980,2.988326,13.243466,9.565154,30.762145,0.085932,1.900477,0.001522,27.549743,27.625443
51,0,0.022048,2.598150,0.058450,0.001520,2.647291,14.924968,6.329390,29.286236,0.201235,1.416387,0.002236,26.051840,27.168325
52,0,0.021983,3.629481,0.060112,0.001157,3.682037,17.319758,3.449133,30.653447,0.243476,2.966543,0.000898,25.636542,25.976945
53,0,0.019080,2.494055,0.956169,0.005833,3.405790,17.625477,2.508972,29.680745,0.084662,1.442783,0.001389,26.904050,27.503545
54,0,0.020425,2.514390,0.148693,0.001833,2.633433,13.812109,8.720964,30.682399,0.110249,2.101195,0.001271,26.933739,27.448399
55,0,0.019737,2.488386,0.069608,0.001574,2.534389,16.473874,6.599562,30.917048,0.087812,1.198788,0.001698,28.007266,28.587208
56,0,0.020787,2.401343,0.054390,0.002463,2.436048,15.547000,8.298809,30.082465,0.635067,1.458137,0.000979,27.327791,28.842540
57,0,0.021668,2.532017,0.057311,0.001236,2.572580,15.400751,7.244326,30.289320,0.901839,1.855168,0.000742,26.799429,28.188596
58,0,0.014339,2.507958,0.044104,0.002164,2.544890,15.060393,8.592377,30.739058,0.173028,1.528719,0.001388,27.885419,28.003806
59,0,0.021252,2.560315,0.052813,0.002157,2.593850,11.530372,12.604878,30.464017,0.058761,1.758235,0.001212,27.690868,28.294129
60,0,0.040726,2.525024,0.048306,0.001443,2.565300,10.803427,12.775638,30.993889,0.072797,1.529694,0.001485,28.191459,28.552548
61,0,0.021582,2.589124,0.056529,0.000882,2.620371,13.466111,9.931999,29.806469,0.048483,1.576963,0.000835,27.035400,27.616618
62,0,0.023865,2.314402,0.158393,0.001666,2.352555,16.520638,6.130220,30.439835,0.494810,1.404155,0.000905,26.681672,27.144017
63,0,0.020210,2.195896,0.107240,0.002083,2.238468,16.135312,7.523084,30.121679,0.085913,1.346206,0.001036,27.583922,27.724934
64,0,0.218149,2.737957,0.062017,0.002527,2.773888,15.971968,6.629618,30.504377,0.056381,1.901530,0.000886,27.564435,29.160479
65,0,0.015135,2.426487,0.040664,0.009050,2.463147,16.238061,6.597973,29.886181,0.055481,1.464929,0.001101,27.100412,28.255901
66,0,0.015561,2.505483,0.057769,0.002222,2.538714,14.722084,8.866312,30.997949,0.057424,1.523501,0.001279,28.149602,28.703770
