iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms,mpi_halo_exchange_ms,mpi_migration_ms,mpi_food_allreduce_ms,mpi_render_comm_ms,mpi_total_comm_ms
1,0,4.883706,13.720937,0.151173,0.033977,13.895642,102.564200,15.809250,158.714862,0.154035,5.263161,0.003048,143.621035,148.635318
2,0,1.007471,13.002530,0.147028,0.002524,13.090437,58.615846,6.969975,88.581841,0.731975,7.085578,0.004381,73.897793,80.501724
3,0,0.030528,12.596687,0.057471,0.001935,12.651457,58.554708,10.950394,90.549010,0.096303,6.282221,0.002050,77.281487,77.778051
4,0,0.036635,12.601567,0.210671,0.003309,12.655597,55.877091,15.265776,91.726051,0.159186,7.605253,0.002148,77.950922,82.545845
5,0,0.037862,10.652232,0.081168,0.002610,10.700716,43.992958,9.871529,74.813152,0.109583,4.489140,0.002341,62.615466,65.595022
6,0,0.032838,9.489453,0.093967,0.002384,9.559348,46.730645,7.947936,75.319778,0.111956,4.590740,0.002551,65.238867,66.703090
7,0,0.028468,11.563181,0.114278,0.003026,11.631383,45.661177,8.419236,75.688539,0.081918,6.367221,0.002716,63.231141,67.040121
8,0,0.020513,9.816982,0.094347,0.002379,9.872606,53.018983,3.070849,76.231877,0.715562,5.376974,0.002808,64.805964,69.569768
9,0,0.019397,9.864169,0.088619,0.002640,9.907837,42.331136,12.744524,75.214095,0.100509,5.189531,0.013953,64.788953,69.750458
10,0,0.039992,11.887710,0.097938,0.002060,11.944550,43.679018,10.620007,75.995382,0.109454,5.518980,0.002135,63.171520,68.679783
11,0,0.031082,13.165812,0.098293,0.001992,13.204183,43.283770,9.192324,75.098967,0.095894,6.844154,0.002154,61.353147,68.106235
12,0,0.251768,11.562390,0.091960,0.001804,11.615171,49.679627,3.899741,75.360165,0.105244,6.734011,0.002387,62.886913,65.061940
13,0,0.053866,9.998546,0.091756,0.002034,10.059373,42.343292,12.644921,76.003088,0.267836,6.496392,0.002918,64.868338,67.760734
14,0,0.351738,14.096808,0.157358,0.003824,14.200484,46.921933,4.799058,74.910133,1.018260,9.247072,0.002404,58.543166,61.890416
15,0,0.018445,10.308566,0.085782,0.002173,10.360063,45.480743,9.784078,75.076777,0.068387,5.584015,0.001821,64.165660,64.564376
16,0,0.023514,10.659867,0.101464,0.002786,10.730301,43.949421,12.959769,76.595428,0.130823,6.039536,0.002970,65.127443,68.546348
17,0,0.032106,13.115430,0.097014,0.002852,13.169597,44.400111,9.067298,75.196948,0.080956,6.375071,0.003180,61.634691,67.884777
18,0,0.016822,10.417189,0.104410,0.001847,10.449041,43.861162,13.169130,75.330661,0.087306,6.391647,0.002248,64.305726,67.025375
19,0,0.034017,9.378951,0.072475,0.002671,9.442744,45.421565,11.340982,75.066411,0.216998,4.290110,0.002520,65.035668,66.991062
20,0,0.364933,9.614717,0.073376,0.002294,9.668415,36.052066,5.923458,60.870106,0.108582,6.822048,0.002265,50.392113,53.073489
21,0,0.022912,10.354790,0.080162,0.002954,10.385002,44.720082,11.014923,76.507150,0.105646,5.019833,0.002266,65.381864,68.818271
22,0,0.031917,11.334803,0.088161,0.002716,11.378846,42.218141,10.235417,74.811995,0.095639,6.114984,0.002631,62.454474,65.322759
23,0,0.032022,10.485768,0.072464,0.003352,10.540777,42.769084,14.250805,75.546609,0.084932,5.601134,0.002726,64.603646,68.250623
24,0,0.035192,11.295632,0.073369,0.001734,11.340850,42.519123,13.168501,75.569263,0.078775,6.431556,0.002032,63.526194,68.686128
25,0,0.023666,9.556200,0.111291,0.002553,9.629257,39.956321,1.072022,59.274061,0.070310,4.899596,0.001807,48.893039,52.800041
26,0,0.014936,10.239853,0.074233,0.002182,10.287811,48.861587,8.314463,76.477952,0.176430,5.518834,0.002349,65.650812,69.471107
27,0,0.039796,13.679855,0.071660,0.002473,13.735772,48.581590,3.047382,75.304632,0.108294,10.500545,0.002019,60.813264,68.904873
28,0,0.019141,11.430378,0.074253,0.002334,11.490787,42.104992,12.945833,75.915630,0.084572,6.640004,0.002354,63.927219,69.319718
29,0,0.032722,11.401317,0.062151,0.003027,11.454164,44.744914,9.920778,74.793089,0.090026,6.373279,0.002417,62.775721,64.493303
30,0,0.025622,9.190753,0.084894,0.001260,9.227322,51.490399,5.420328,75.753057,0.075457,5.063526,0.002805,65.916581,71.039133
31,0,0.024973,10.225643,0.103201,0.002681,10.293443,47.760226,5.929558,75.256735,0.072483,8.088895,0.009924,62.730709,67.309656
32,0,0.076583,10.860428,0.079274,0.002440,10.898107,50.602157,5.758552,76.233738,0.092577,5.693355,0.002989,64.793964,65.587967
33,0,0.022788,9.622391,0.062137,0.003000,9.668088,51.932945,5.284887,75.670376,0.074436,3.978491,0.002717,65.605384,68.596237
34,0,0.024788,11.667822,0.052236,0.001632,11.715263,44.886345,12.075064,76.020023,0.078149,5.902364,0.001173,63.743119,68.896777
35,0,0.024748,9.415251,0.067271,0.002021,9.460347,45.389116,11.117063,75.143738,0.071786,3.634724,0.002245,65.033607,67.613535
36,0,0.035901,8.536022,0.108227,0.003230,8.571659,41.555529,0.981189,59.476842,0.102102,3.684631,0.002891,50.451415,51.286145
