metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,19.973660,0.023225,0.007164,1.805794
ants_advance,860,2969.645861,3.453077,2.126430,9.020425
evaporation,860,69.269827,0.080546,0.039271,1.336908
update,860,2.336330,0.002717,0.001087,0.119321
advance_total,860,3023.554832,3.515761,2.165160,9.426804
render,860,27739.628140,32.255382,6.475296,114.390610
blit,860,7893.630681,9.178640,0.441234,16.758967
iteration_total,860,42105.509824,48.959895,27.934081,137.454636
mpi_halo_exchange,860,80.678993,0.093813,0.046591,4.602598
mpi_migration,860,1920.865882,2.233565,0.436574,8.777791
mpi_food_allreduce,860,1.109400,0.001290,0.000561,0.025745
mpi_render_comm,860,38864.643446,45.191446,19.571603,133.645794
mpi_total_comm,860,39588.590283,46.033245,19.732084,135.646674

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,2
first_food_iteration,850
