iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms,mpi_halo_exchange_ms,mpi_migration_ms,mpi_food_allreduce_ms,mpi_render_comm_ms,mpi_total_comm_ms
1,0,1.463641,0.978336,0.119227,0.002602,1.060486,29.352773,16.178978,58.946658,0.049831,0.813302,0.013774,57.368173,58.228641
2,0,0.045745,0.965901,0.103389,0.001607,1.070897,10.118363,15.235434,29.857351,0.108273,0.418653,0.000727,28.544921,28.762036
3,0,0.028687,1.043573,0.110618,0.002724,1.145714,10.420759,15.717494,30.678418,0.110276,0.570695,0.001429,29.293200,29.779445
4,0,0.028914,0.722028,0.076516,0.002723,0.801267,10.409150,15.904128,30.433553,0.067067,0.349861,0.000779,29.550252,29.967959
5,0,0.027292,0.794765,0.090287,0.004059,0.879037,11.725917,15.632706,30.585610,0.072448,0.437487,0.000864,29.581263,30.092062
6,0,0.025168,1.235921,0.113387,0.002901,1.324026,9.343106,15.895881,30.264346,0.062590,0.831666,0.001739,28.782898,29.191038
7,0,0.022444,1.143046,0.139831,0.003146,1.244470,9.243200,15.868151,30.163081,0.061920,0.768765,0.001279,28.744878,28.907525
8,0,0.020280,1.102191,0.118231,0.003052,1.216543,8.757558,15.853783,29.963013,0.139457,0.820806,0.000919,28.591480,29.498279
9,0,0.023032,1.165073,0.170254,0.003186,1.338459,10.060025,15.846106,30.531997,0.087635,0.739710,0.001605,29.081240,29.441765
10,0,0.025140,1.197214,0.116500,0.002330,1.310548,9.689671,15.719207,30.645483,0.062489,0.792309,0.002043,29.216246,29.564494
11,0,0.023676,1.075304,0.098489,0.001948,1.171238,10.122824,15.653763,29.819237,0.070755,0.730208,0.001139,28.561410,29.363512
12,0,0.030629,1.819894,0.166950,0.003463,1.990307,9.887141,15.723888,31.136690,0.103669,1.072905,0.000992,29.046880,29.848421
13,0,0.035199,1.857069,0.155555,0.003284,1.990636,8.511167,15.815886,30.144965,0.121075,0.679038,0.001092,27.889306,28.679568
14,0,0.020928,0.902443,0.085511,0.003726,0.989588,10.310715,15.633812,30.491467,0.062146,0.223214,0.001782,29.380051,29.477907
15,0,0.023530,1.331056,0.120634,0.002878,1.445073,9.264852,15.841583,30.309193,0.071455,0.336127,0.001966,28.679799,29.075229
16,0,0.029661,1.298041,0.086243,0.001745,1.384908,10.035877,15.703592,30.365788,0.113628,0.564349,0.001168,28.829482,29.482911
17,0,0.021839,1.074423,0.154936,0.002499,1.231334,9.545370,15.851791,30.397893,0.068996,0.573275,0.001182,29.071563,29.715016
18,0,0.022250,1.127411,0.130988,0.002768,1.261167,9.593109,15.479478,30.115612,0.067429,0.745795,0.001064,28.720122,29.032200
19,0,0.023276,1.066450,0.130128,0.002715,1.170947,9.287087,15.748868,30.339521,0.078728,0.629545,0.002021,28.965592,29.218891
20,0,0.029691,1.347358,0.086202,0.001837,1.435023,10.156174,15.651690,30.617685,0.100871,0.626997,0.001956,28.985321,29.689538
21,0,0.035669,1.192942,0.087742,0.001721,1.282310,9.424591,15.777634,29.964092,0.097698,0.542171,0.001491,28.531844,28.655229
22,0,0.023548,1.199132,0.158265,0.003931,1.346353,8.909514,15.604983,30.038248,0.064008,0.828801,0.001334,28.529233,29.413660
23,0,0.021440,1.175653,0.150532,0.004893,1.329428,10.871062,15.634541,30.793780,0.069072,0.822003,0.001125,29.436096,30.328296
24,0,0.028802,1.571567,0.164220,0.002625,1.738412,9.515052,15.806594,30.126282,0.086526,0.987006,0.000866,28.280334,29.354632
25,0,0.021595,1.238924,0.106737,0.002873,1.348299,9.533089,15.776100,30.197751,0.120210,0.876600,0.001652,28.672137,29.172458
26,0,0.022244,1.132838,0.115327,0.002523,1.245098,8.709768,16.713404,31.345994,0.116785,0.716572,0.002057,29.969345,30.198034
27,0,0.019577,1.248454,0.136123,0.003742,1.333129,10.098189,15.781982,30.684570,0.071082,0.775326,0.001382,29.113263,29.961053
28,0,0.018808,1.241650,0.123347,0.059218,1.358420,9.615323,15.692026,29.935046,0.069682,0.370444,0.001291,28.404041,28.757018
29,0,0.024218,1.251143,0.157923,0.003031,1.411494,7.289168,16.448294,30.194767,0.072600,0.502853,0.001950,28.654259,28.972636
30,0,0.022722,1.301007,0.291803,0.002858,1.454961,9.393392,15.774143,30.108083,0.269532,0.955053,0.001067,28.351296,29.011375
31,0,0.018396,1.203266,0.107230,0.002865,1.309307,9.831679,15.693416,29.994443,0.148965,0.809906,0.001272,28.443240,28.758209
32,0,0.018156,1.556125,0.214831,0.011202,1.699990,7.819046,15.635011,30.809658,1.356580,2.533173,0.001060,27.679612,30.353695
33,0,0.025157,1.173776,0.111338,0.002343,1.270991,9.803765,15.720438,30.182617,0.067066,0.830688,0.000852,28.819928,29.713519
34,0,0.015260,1.137019,0.146408,0.003568,1.282635,11.170976,14.908657,30.178421,0.069496,0.802402,0.001928,28.838008,29.711834
35,0,0.021419,1.276450,0.127784,0.002689,1.360668,10.272902,15.743793,31.060761,0.606281,0.621942,0.001547,28.956486,29.985233
36,0,0.026601,0.942444,0.135099,0.008268,1.067324,9.814340,15.903313,30.300723,0.155807,0.746174,0.000814,28.865412,29.188500
37,0,0.025682,1.065119,0.100292,0.002389,1.167800,10.403000,15.649712,30.005759,0.058603,0.737722,0.001097,28.736418,29.533840
38,0,0.023533,1.030877,0.136587,0.041232,1.179404,9.521744,15.695462,30.239918,0.061128,0.642858,0.001148,28.949055,29.158421
39,0,0.020585,1.075711,0.107768,0.002642,1.186121,10.637467,15.863622,30.439678,0.063974,0.690060,0.001344,29.169060,29.414750
40,0,0.021884,1.157070,0.189669,0.004744,1.285850,10.333083,15.664804,30.273386,0.064888,0.797482,0.000811,28.804537,29.667632
41,0,0.017204,1.072679,0.129118,0.003252,1.174922,10.404548,15.753726,30.333233,0.070125,0.242745,0.001066,28.990754,29.304690
42,0,0.021730,1.083496,0.114075,0.002433,1.197160,9.995422,15.474143,30.511393,0.071998,0.633626,0.001480,29.197043,29.486671
43,0,0.025093,1.844395,0.210199,0.005456,2.028681,9.583995,15.740846,30.265977,0.107511,1.339251,0.000727,27.970606,29.417816
44,0,0.020095,1.085377,0.105779,0.002336,1.190139,10.598809,15.765814,30.809793,0.058987,0.670158,0.001434,29.510220,29.780688
45,0,0.019535,1.061694,0.105458,0.002497,1.140313,7.720180,15.564338,29.858806,0.070273,0.644592,0.001418,28.534238,28.761842
46,0,0.026165,1.020504,0.112197,0.002631,1.126893,9.065060,15.572617,30.355403,0.062131,0.769298,0.001724,28.974218,29.395527
47,0,0.030287,1.505540,0.150956,0.002994,1.590251,8.538437,15.591280,30.132549,0.103116,0.862802,0.001313,28.310722,28.678166
48,0,0.029996,1.508959,0.162276,0.003587,1.660254,10.188472,15.798728,30.696869,0.104348,0.380336,0.000830,28.921357,29.406871
49,0,0.015392,1.687888,0.129255,0.003438,1.820142,7.442039,15.594720,30.290593,0.852661,1.185529,0.001849,27.783451,28.684655
50,0,0.019026,1.146329,0.143538,0.004901,1.292914,9.875997,15.608904,30.761534,0.061481,0.759142,0.001588,29.363122,29.694990
51,0,0.020582,2.122333,0.502270,0.009444,2.455357,8.812409,14.871277,29.756849,0.121008,0.796747,0.000883,27.266706,28.185344
52,0,0.021780,2.374311,0.170257,0.003434,2.502842,9.448711,15.401470,30.427776,0.082741,1.379974,0.001356,27.737653,28.793266
53,0,0.024382,1.171596,0.137566,0.002926,1.311416,9.644174,16.076767,30.689815,0.070089,0.775323,0.001330,29.244575,29.510275
54,0,0.020494,1.179321,0.204298,0.004407,1.284379,10.762484,14.715614,29.891464,0.121574,0.286560,0.001547,28.439416,28.831291
55,0,0.029115,1.709277,0.177941,0.003740,1.889583,9.264256,15.772060,31.059308,0.105677,1.078709,0.001483,29.002649,29.491390
56,0,0.020091,1.092078,0.113498,0.002628,1.202296,9.846092,15.672820,29.721684,0.093506,0.718469,0.000801,28.366505,28.692746
57,0,0.023627,1.116189,0.136297,0.003328,1.193811,10.642816,15.446995,30.581085,0.079336,0.772206,0.000859,29.249153,30.084285
58,0,0.062648,1.186619,0.172038,0.004214,1.352891,10.872023,15.699515,31.589489,0.067082,0.701662,0.001235,30.104856,30.411124
59,0,0.025586,1.218075,0.201510,0.004299,1.338482,9.748265,15.806394,30.151858,0.081451,0.446724,0.001266,28.573523,29.100643
60,0,0.027785,1.846769,0.115582,0.003137,1.964885,7.665479,15.691090,29.146616,0.259873,1.189487,0.001816,26.779956,28.050348
61,0,0.023652,1.026317,0.115327,0.002658,1.140261,10.304728,15.701066,30.740934,0.073282,0.686487,0.000879,29.445900,30.206548
62,0,0.024108,1.109454,0.121653,0.002918,1.215972,9.674257,15.493186,30.317579,0.068903,0.668854,0.000762,28.926366,29.664885
63,0,0.027292,1.196039,0.090507,0.002287,1.286801,9.456585,15.764115,30.577454,0.069020,0.802987,0.001636,29.168000,29.530009
64,0,0.021769,1.343277,0.096310,0.002717,1.439503,8.439407,15.738066,29.826903,0.056795,0.958281,0.001906,28.285772,28.812195
65,0,0.024040,1.146326,0.176606,0.004467,1.310564,10.576627,15.866646,30.838763,0.069731,0.799397,0.000812,29.491025,30.360775
66,0,0.024156,1.219978,0.150694,0.004107,1.374721,9.387724,16.631490,30.510744,0.069028,0.888767,0.001322,29.089637,30.043417
67,0,0.020830,1.311045,0.162415,0.003316,1.476776,8.820222,16.694037,30.462470,0.263858,0.213529,0.000916,28.735614,29.095111
68,0,0.018088,1.607433,0.192779,0.004185,1.774362,7.915640,15.692462,30.191479,0.075845,0.573138,0.001173,28.235843,28.374573
69,0,0.022945,2.367143,0.422454,0.005037,2.437911,7.476386,15.736503,30.158576,0.073011,2.218942,0.000923,27.155531,29.448407
70,0,0.022889,1.282483,0.140499,0.003477,1.395777,9.196605,16.168539,30.547695,0.220160,0.759895,0.000618,28.860792,29.836205
71,0,0.022549,1.140567,0.117077,0.002909,1.259912,10.176411,15.661888,30.578745,0.061047,0.820264,0.000933,29.227492,30.108202
72,0,0.021009,1.111629,0.083342,0.002223,1.197194,9.876008,15.461734,29.463909,0.057133,0.729659,0.001243,28.152199,28.486694
73,0,0.027708,1.670161,0.111576,0.002458,1.777659,10.705265,15.679043,31.231209,0.091312,1.018907,0.000946,29.328950,30.440115
74,0,0.022058,1.058970,0.177024,0.003738,1.170440,9.545998,15.763465,30.185515,0.070202,0.641046,0.000876,28.920387,29.157984
