iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms,mpi_halo_exchange_ms,mpi_migration_ms,mpi_food_allreduce_ms,mpi_render_comm_ms,mpi_total_comm_ms
1,0,1.370010,13.157506,0.122265,0.010035,13.281608,55.717086,15.776124,102.919419,0.110245,2.632367,0.001395,88.381318,91.094085
2,0,0.018988,15.810901,0.093300,0.002930,15.859555,30.915031,6.874244,60.404885,0.084263,2.134121,0.001659,43.797550,44.429270
3,0,0.035524,19.830244,0.128037,0.002315,19.916347,26.368999,6.708545,60.454620,0.080991,6.235535,0.001150,40.071098,45.452513
4,0,0.016037,14.375926,0.148367,0.002859,14.422540,24.610519,14.568226,60.521116,0.095882,1.874726,0.001237,45.300898,46.426426
5,0,0.022337,15.854470,0.133395,0.002439,15.953808,22.180263,0.859372,44.777013,0.067383,4.593819,0.001381,28.230546,29.752284
6,0,0.008783,19.864694,0.143015,0.002696,20.009576,23.177713,12.731026,61.647663,0.058967,9.341422,0.001536,40.999676,50.398484
7,0,0.022231,25.822113,0.177742,0.003001,25.894050,25.349881,1.521720,59.938494,0.054033,14.833543,0.001719,33.415254,48.302062
8,0,0.012666,18.962031,0.119011,0.003013,19.057435,23.466210,11.572940,60.788137,0.066989,3.246329,0.001060,41.508210,44.822584
9,0,0.016443,21.231305,0.127813,0.001494,21.297819,28.400832,4.627200,60.005703,0.096268,9.378194,0.001228,38.381356,44.470184
10,0,0.017784,19.718354,0.101423,0.003598,19.796317,24.065360,10.589710,60.104362,0.090841,9.012037,0.002050,39.646615,45.054969
11,0,0.015660,17.498767,0.154001,0.003556,17.546108,23.819124,13.796739,61.078201,0.053159,7.395533,0.001104,43.260479,50.580763
12,0,0.018191,21.751779,0.137013,0.009542,21.796246,28.361686,3.950851,60.176186,0.111127,11.647191,0.001271,37.818332,46.465320
13,0,0.014213,17.179220,0.165064,0.003340,17.224602,25.595307,12.728537,60.789876,0.047347,6.115816,0.001317,43.159316,49.322584
