iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms,mpi_halo_exchange_ms,mpi_migration_ms,mpi_food_allreduce_ms,mpi_render_comm_ms,mpi_total_comm_ms
1,0,1.912308,6.026444,0.143037,0.003136,6.101503,34.425081,16.779298,71.509708,0.247063,3.755856,0.002452,64.433047,65.195780
2,0,0.024549,5.734919,0.143719,0.003130,5.880187,14.498468,5.702883,29.903396,0.095248,3.027192,0.001138,23.868365,26.948874
3,0,0.029822,5.307631,0.087029,0.002555,5.397215,10.979989,10.647704,30.296451,0.161179,2.610229,0.001152,24.611299,25.666572
4,0,0.023857,5.054441,0.148303,0.002846,5.165492,12.792059,8.035332,30.240110,0.074198,3.693233,0.001619,24.758528,28.118155
5,0,0.019886,5.202629,0.116224,0.001750,5.267169,6.480447,15.542826,30.393593,0.073238,3.340847,0.000905,24.870653,27.560964
6,0,0.027526,4.584639,0.117661,0.008515,4.624723,8.326747,13.611674,30.306067,0.078927,2.793475,0.001090,25.298021,28.168765
7,0,0.036825,4.193445,0.072298,0.002255,4.266366,7.523630,14.595239,29.678327,0.148151,2.436586,0.001460,25.102659,25.597767
8,0,0.016771,5.783877,0.068146,0.002494,5.843322,12.747430,8.739160,30.304593,0.066501,3.891106,0.000775,24.294217,27.459742
9,0,0.021832,4.243699,0.078321,0.001626,4.308282,13.232300,7.594551,29.982970,0.074481,1.698859,0.001054,25.466140,26.229347
10,0,0.016430,5.548713,0.070629,0.002086,5.620719,12.317829,9.558524,31.082842,0.070861,3.683486,0.001215,25.338675,25.539427
11,0,0.020655,4.625316,0.100488,0.002398,4.699451,7.014226,15.641212,30.231612,0.088584,2.667580,0.001156,25.258143,27.357206
12,0,0.020576,5.129762,0.089990,0.002268,5.204526,11.503409,8.565429,30.022707,0.067340,3.167620,0.001181,24.419959,24.762228
13,0,0.021713,4.309399,0.067813,0.002384,4.371896,12.117473,10.635008,30.532496,0.093520,2.387563,0.000831,25.977235,26.880942
14,0,0.021403,5.514965,0.072133,0.003378,5.588089,10.021964,10.589261,29.571777,0.075931,3.961739,0.001013,23.834463,26.855912
15,0,0.028628,4.814933,0.083382,0.001934,4.900139,7.500823,14.581924,30.810566,0.078446,2.741650,0.001379,25.722584,25.862274
16,0,0.025371,3.673339,0.075642,0.002013,3.750994,8.211123,14.533525,30.039122,0.072458,1.618314,0.001510,26.119921,27.775278
17,0,0.024114,5.063635,0.060207,0.001731,5.124920,14.757403,6.633022,30.184808,0.095600,3.493178,0.001220,24.849370,26.104474
18,0,0.025522,4.708236,0.077139,0.002066,4.780499,11.953352,9.710755,30.584610,0.071949,2.717539,0.001301,25.441663,27.628598
19,0,0.025637,5.144257,0.089381,0.002265,5.235056,9.863943,11.610920,30.417080,0.095813,3.558606,0.000792,25.048376,25.144369
20,0,0.027096,5.138914,0.322986,0.003136,5.465036,11.532968,8.559121,29.678432,0.104504,1.320904,0.001364,24.224722,24.421787
21,0,0.019914,5.892322,0.090164,0.001731,5.966874,16.933129,2.682478,30.162755,0.072088,3.875054,0.001142,23.954589,24.446344
22,0,0.017494,5.154680,0.058737,0.001648,5.193694,10.391928,11.620277,31.024270,0.200825,2.464358,0.000984,25.484824,25.747083
23,0,0.023094,3.532069,0.080709,0.004110,3.591123,12.603785,8.668966,29.518180,0.066162,1.738962,0.001594,25.637658,25.809067
24,0,0.022585,4.772977,0.182107,0.003094,4.957812,9.227969,11.634585,29.349664,0.061299,2.602986,0.001118,24.186850,26.458371
25,0,0.026747,5.376165,0.068696,0.002502,5.445816,10.554286,10.756266,30.674744,0.086930,3.827050,0.001285,24.966354,25.154681
26,0,0.021070,3.548878,0.089691,0.001996,3.593153,9.432935,13.605098,30.463172,0.045747,1.467089,0.001399,26.745733,26.825604
27,0,0.020769,5.317354,0.125778,0.002724,5.352205,9.423668,12.692759,31.090317,0.071306,3.532563,0.001256,25.299646,25.499996
28,0,0.027424,3.209937,0.063440,0.002786,3.260586,8.845732,13.665108,30.408846,0.147958,1.286906,0.001448,26.930041,27.654475
29,0,0.018020,4.047032,0.091022,0.002147,4.128660,7.676263,14.678561,30.513548,0.079426,2.552220,0.001502,26.171843,26.346185
30,0,0.021159,5.265621,0.079570,0.001839,5.316578,8.426643,13.710183,30.312862,0.078838,3.716425,0.001319,24.725831,24.959317
31,0,0.023625,5.121566,0.082113,0.002443,5.199779,11.373955,8.772026,30.012058,0.082127,2.654345,0.001427,24.540224,24.760990
