iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms,mpi_halo_exchange_ms,mpi_migration_ms,mpi_food_allreduce_ms,mpi_render_comm_ms,mpi_total_comm_ms
1,0,4.283863,24.881185,0.199967,0.005008,25.040220,103.975777,16.459248,178.796653,0.164412,12.961437,0.005583,151.844888,158.033380
2,0,0.041942,16.628700,0.102830,0.002649,16.694316,43.766673,3.826034,75.146135,0.122642,7.842323,0.002923,56.723292,59.194669
3,0,0.047149,16.108592,0.166047,0.004148,16.278290,47.485741,3.741398,75.730057,0.068838,9.165660,0.002493,59.025222,63.542081
4,0,0.019762,16.740089,0.122235,0.002956,16.827523,41.558280,5.761383,75.339230,0.093486,10.241928,0.002241,57.626070,57.889630
5,0,0.022439,17.395645,0.173469,0.003487,17.513921,39.489025,8.162302,76.553670,0.135700,9.357906,0.002476,58.367658,67.863740
6,0,0.042301,17.599253,0.167824,0.003265,17.647698,37.958536,11.109564,75.974124,0.284232,9.340629,0.002070,57.434213,61.196104
7,0,0.041245,18.744989,0.170501,0.002741,18.798912,41.012783,6.027192,75.156935,1.055009,9.437323,0.002518,55.260592,57.047708
8,0,0.021324,14.193221,0.089988,0.003346,14.253083,39.583189,13.853751,75.388357,0.104888,7.134227,0.001625,60.480605,63.922166
9,0,0.035680,12.902048,0.151896,0.002146,12.970613,40.952592,11.707085,73.369153,0.091033,5.042028,0.001900,59.626331,61.628523
10,0,0.041126,14.051361,0.155765,0.003790,14.109167,40.386429,8.002123,71.704615,0.110238,5.567502,0.003280,56.908479,61.935369
11,0,0.025449,14.253680,0.150518,0.003245,14.363811,35.929513,14.902231,74.106172,0.114719,8.748401,0.001900,58.540452,59.636897
12,0,0.035263,12.588804,0.121060,0.002358,12.633436,35.070495,13.880272,70.995546,0.108585,6.497566,0.002666,57.541319,61.714769
13,0,0.066461,13.184220,0.123147,0.002454,13.224675,37.381725,13.742747,73.547201,0.198337,6.371281,0.002183,59.756244,63.696770
14,0,0.029750,14.901969,0.180813,0.003251,15.024398,40.031434,8.956511,72.025219,0.094381,5.915847,0.001984,56.570198,59.218502
15,0,0.057261,14.105395,0.129641,0.003253,14.216676,40.434163,7.639359,72.062675,0.701215,6.144296,0.002155,56.784070,62.486705
16,0,0.028112,12.473554,0.107174,0.001868,12.515415,36.950117,15.935939,73.376355,0.124579,5.864035,0.003041,60.380331,62.602173
17,0,0.051607,14.598112,0.121073,0.002379,14.634147,36.854912,13.390447,73.022693,0.192471,8.981885,0.001978,57.768463,62.499715
18,0,0.024053,11.333243,0.114961,0.002916,11.388135,37.150030,0.722030,56.403692,0.084686,3.157201,0.002324,44.539815,46.869995
19,0,0.008821,14.199228,0.165292,0.028790,14.290363,40.853486,5.928569,73.438556,0.171243,6.795347,0.001829,58.260250,62.358333
20,0,0.019385,14.520165,0.143209,0.002488,14.581094,40.836751,8.936004,73.074493,0.108601,5.956426,0.002010,57.828255,63.895129
21,0,0.025791,10.245773,0.102611,0.002201,10.322924,37.115708,1.728737,57.244010,0.066032,2.466124,0.001610,46.457032,46.902334
22,0,0.014868,12.846484,0.123510,0.002333,12.885241,43.305509,9.867376,74.631422,0.094926,7.060073,0.001257,61.279008,61.798748
23,0,0.027384,13.509149,0.112231,0.002465,13.580794,40.323735,9.179952,72.359196,0.720649,5.391275,0.002352,57.842573,62.942088
24,0,0.022613,12.769604,0.109422,0.002500,12.812476,35.017987,1.461833,57.873547,0.104544,4.329690,0.001882,44.541331,45.012624
25,0,0.015754,11.858684,0.114146,0.002674,11.932302,35.370679,16.203180,72.600343,0.099189,6.339438,0.002033,60.401851,64.173957
26,0,0.034154,12.493089,0.163173,0.004520,12.659497,36.672677,13.218393,72.761871,0.111433,7.194506,0.001238,57.980962,65.288139
27,0,0.023538,13.132175,0.240572,0.004444,13.210380,33.139899,2.927086,56.859082,0.087549,6.629819,0.001873,42.823033,49.541355
28,0,0.017742,11.627923,0.103560,0.002822,11.673597,36.861459,14.830750,73.759215,0.073875,6.059037,0.002142,61.539721,63.901072
29,0,0.022225,12.995395,0.353071,0.004824,13.121757,36.154796,13.821182,72.296427,0.133458,8.319427,0.001893,57.154219,64.877946
