iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms,mpi_halo_exchange_ms,mpi_migration_ms,mpi_food_allreduce_ms,mpi_render_comm_ms,mpi_total_comm_ms
1,0,2.724765,12.995132,0.113477,0.003727,13.067068,120.015948,16.082561,183.487464,1.874483,11.528108,0.002515,162.978678,170.267844
2,0,0.054157,11.840992,0.155691,0.003599,11.915096,55.783242,12.021102,90.425215,0.136673,8.285979,0.003834,77.260080,80.794419
3,0,0.038402,13.702322,0.116434,0.004398,13.772615,55.702236,11.593032,90.275655,0.150819,10.898916,0.002252,75.208403,82.867918
4,0,0.034167,10.480769,0.095746,0.002348,10.534386,48.439993,6.090845,74.691385,0.104353,5.842479,0.002976,63.582986,65.395117
5,0,0.020440,11.099103,0.095157,0.002063,11.146941,50.812833,4.976754,76.329092,0.088384,7.666879,0.002890,64.527983,65.219651
6,0,0.015575,9.404936,0.132910,0.065964,9.453360,55.048490,14.973583,90.653490,0.068971,7.581582,0.002352,78.693424,83.053548
7,0,0.022970,9.380833,0.232656,0.002551,9.458818,52.145458,1.870545,74.281733,0.087133,5.408226,0.001962,64.045464,64.702407
8,0,0.027869,9.751830,0.079098,0.002099,9.811151,52.516679,5.324939,76.466607,0.093089,4.099467,0.002207,66.304940,67.132323
9,0,0.033555,10.128737,0.102432,0.003010,10.192479,54.806953,14.993034,91.448188,0.107444,5.768423,0.001674,80.824002,83.754155
10,0,0.391258,8.553402,0.054220,0.001484,8.608370,54.021847,4.408324,73.843682,0.115293,4.070922,0.001574,64.801516,67.698979
11,0,0.020111,10.169606,0.080659,0.002380,10.228196,53.748351,2.038622,75.204444,0.081096,5.988382,0.001813,64.525607,65.715029
12,0,0.022436,10.373810,0.167071,0.023942,10.443114,58.946318,14.175159,91.392325,0.106445,6.258822,0.001634,79.689349,82.302419
13,0,0.035626,11.398523,0.113281,0.002931,11.458679,55.310494,14.341677,90.742501,0.208984,6.853530,0.002080,78.680045,81.242355
14,0,0.027334,9.054809,0.058430,0.001665,9.101708,40.388349,1.345762,60.396411,0.129533,4.561935,0.001780,50.667969,54.793850
15,0,0.013364,8.983689,0.080889,0.002482,9.053377,43.905347,15.458139,76.011309,0.100917,4.653632,0.002914,66.423823,69.911486
16,0,0.028214,8.001988,0.070898,0.002630,8.045803,45.339633,12.863799,74.782830,0.152056,2.526309,0.001492,66.302599,67.290511
17,0,0.056150,9.552118,0.099296,0.002455,9.621369,45.417076,11.217746,75.593468,0.104339,5.547923,0.001680,65.454932,66.440519
18,0,0.061102,8.170510,0.092358,0.001872,8.226358,51.620300,5.980295,75.302804,0.602435,3.640300,0.002791,66.012119,69.612159
19,0,0.023521,10.196905,0.096456,0.003265,10.258380,68.641130,0.932654,88.767703,0.091895,4.558490,0.002147,77.800808,80.640037
20,0,0.012638,9.199670,0.068643,0.002547,9.238701,56.640986,1.984005,76.859806,0.097116,4.706953,0.002052,66.562415,70.182689
21,0,0.020001,8.634948,0.070006,0.025619,8.677076,53.626256,5.130549,75.928652,0.086023,4.783372,0.002142,66.473043,66.960442
22,0,0.021496,8.997305,0.059167,0.002173,9.044907,43.332256,15.038220,75.975040,0.091846,3.521980,0.002311,66.285624,67.074156
23,0,0.033587,9.525705,0.060299,0.001772,9.572677,50.306165,5.071734,75.413584,0.094028,3.921025,0.002102,65.294540,65.797441
24,0,0.018592,9.974335,0.105795,0.002462,10.033738,52.631768,3.536459,75.535788,0.098246,5.562511,0.003262,64.749646,67.671817
25,0,0.021530,8.244280,0.432761,0.011662,8.381140,46.199856,10.019632,75.347765,0.145333,5.177955,0.002266,66.222117,67.590070
26,0,0.025056,8.889433,0.107750,0.002932,8.949925,48.416087,8.550442,75.670305,0.453598,3.127493,0.002810,65.625555,69.143983
27,0,0.026804,9.792645,0.084533,0.002135,9.848473,51.928078,3.783709,75.078995,0.086491,4.821576,0.002413,64.476632,66.508137
28,0,0.016566,9.066796,0.208904,0.003055,9.129908,53.990935,3.892184,76.016080,0.087253,5.185133,0.001852,66.290617,68.727226
29,0,0.025197,9.505749,0.098822,0.002033,9.580515,45.542876,9.200999,75.528091,0.081587,5.230094,0.001969,64.305415,69.619065
30,0,0.030353,13.846136,0.085339,0.002220,13.897693,42.820439,10.206074,75.219548,0.099974,9.318446,0.001974,60.175352,68.219081
31,0,0.023526,10.283189,0.268555,0.004074,10.395517,50.283573,5.197508,74.074065,0.119091,6.842196,0.001406,61.842031,64.599995
32,0,0.017243,10.161878,0.065474,0.002059,10.213041,47.974956,10.033297,76.937387,0.103922,5.300253,0.002185,66.355910,70.309287
33,0,0.037666,10.108987,0.088115,0.003012,10.179446,51.197288,4.117715,75.290521,0.121241,5.269927,0.002098,64.440843,67.215818
34,0,0.018814,8.982605,0.068022,0.001588,9.038976,48.342368,7.877225,75.566690,0.087894,5.388025,0.002579,65.975821,71.453639
35,0,0.027781,8.686420,0.091787,0.001952,8.738066,54.080384,3.794340,75.509668,0.103348,4.104940,0.002294,66.269318,66.603645
36,0,0.018663,9.125168,0.089441,0.001942,9.184365,51.962225,6.697979,76.030113,0.093465,3.785989,0.001858,66.046979,66.836065
37,0,0.025676,9.945935,0.097053,0.002050,9.999911,49.067295,6.078927,75.051844,0.114501,4.175599,0.002145,64.340907,66.969785
38,0,0.030607,8.893063,0.092115,0.002436,8.937781,45.651151,11.504235,75.559872,0.132722,3.723486,0.001464,65.783277,69.053223
39,0,0.035255,10.075848,0.112114,0.002629,10.136999,48.662428,7.088806,75.887047,0.125390,5.924460,0.002327,64.965536,65.767305
40,0,0.018100,10.468186,0.064576,0.002913,10.521647,51.008856,5.908725,75.666352,0.135392,5.627261,0.001863,64.644207,67.411200
41,0,0.027867,9.035642,0.067377,0.001888,9.100070,45.528185,11.971012,75.389001,0.235124,4.224754,0.001517,65.791419,69.447485
42,0,0.033395,10.106972,0.076867,0.001869,10.160129,44.819396,11.125135,75.834044,0.100942,6.908069,0.001999,65.023085,65.746803
43,0,0.022898,9.860923,0.097319,0.002977,9.939153,51.493315,5.969340,75.489254,0.088512,5.673745,0.001976,64.489851,65.001302
44,0,0.026294,10.133623,0.096397,0.002724,10.187117,48.395222,6.009874,74.376293,0.125457,7.291490,0.002548,63.536217,64.597967
45,0,0.042485,11.350796,0.095044,0.008263,11.385785,47.350951,8.309915,76.074026,0.152402,4.887786,0.001961,63.545918,65.380454
46,0,0.023441,8.659708,0.096811,0.001965,8.696377,42.663612,14.806420,76.159816,0.118421,3.681612,0.003780,66.899069,67.995763
47,0,0.029877,8.910185,0.086056,0.002533,8.974069,46.734452,11.183672,75.835970,0.117089,4.469515,0.002139,66.341295,67.436267
48,0,0.037250,9.049011,0.057887,0.002053,9.104261,43.794544,12.246289,75.265771,0.096724,3.587864,0.002159,65.578930,66.307942
49,0,0.021602,7.745417,0.080568,0.002028,7.824314,48.654108,8.135257,74.619467,0.091651,3.648698,0.001815,66.100789,66.694927
50,0,0.025135,9.010741,0.066632,0.002423,9.063802,42.944515,14.083531,76.541739,0.091347,5.143390,0.002327,66.862676,69.573706
51,0,0.025083,9.572072,0.104355,0.002697,9.643185,45.312230,12.044328,74.728750,0.084498,4.246119,0.001546,64.245345,67.407163
52,0,0.025700,8.489904,0.096886,0.001871,8.522347,44.471533,13.887035,75.681042,0.090550,5.209984,0.001271,66.245347,67.275959
53,0,0.031709,9.118690,0.083947,0.001405,9.177557,53.557525,4.217659,75.313260,0.081455,3.934740,0.002668,65.458677,66.875944
54,0,0.020043,8.920017,0.168512,0.006537,9.012230,50.416181,7.586162,75.349053,0.087829,5.084687,0.009607,65.492066,70.666605
55,0,0.021318,9.324984,0.087318,0.026767,9.377326,47.234701,10.137592,76.118602,0.087374,4.959367,0.002573,66.137649,68.055141
56,0,0.032229,10.791532,0.083899,0.002103,10.862848,51.136219,1.626517,75.122650,0.110173,4.760981,0.002377,63.753986,63.980739
57,0,0.016484,9.219255,0.089784,0.002283,9.266812,62.192755,9.901516,91.264728,0.092409,4.754180,0.001478,81.326141,82.707292
58,0,0.030157,9.776814,0.131193,0.007894,9.850059,59.190265,11.936921,90.126323,0.105600,5.252846,0.003025,79.751006,81.272015
59,0,0.024583,9.835228,0.085981,0.003834,9.893355,43.527788,13.193992,76.364552,0.088710,7.430550,0.004195,66.007017,67.141883
60,0,0.036187,8.679459,0.102439,0.002519,8.741576,53.396235,4.084770,74.841364,0.105864,4.372409,0.001498,65.656969,70.136740
61,0,0.024170,10.075404,0.111964,0.002300,10.107990,44.992554,11.761409,75.394080,0.095841,5.058651,0.001223,63.880282,67.417784
62,0,0.027683,8.113716,0.083656,0.001992,8.153266,49.903262,8.573383,75.371428,0.091106,2.699411,0.003083,66.575479,68.618364
63,0,0.032762,8.323292,0.127812,0.002666,8.376641,43.066620,15.145238,76.092899,0.098796,3.785626,0.001607,67.225671,67.821928
64,0,0.022444,8.058570,0.076323,0.001965,8.119629,46.312548,13.215368,75.868672,0.095081,4.859808,0.001747,67.229995,68.540166
65,0,0.029850,9.520992,0.068892,0.001973,9.564020,49.831640,6.174146,74.345381,0.143280,4.685678,0.001869,64.301744,65.003979
66,0,0.023456,9.318449,0.104266,0.002208,9.376619,38.729483,2.645056,60.399640,0.119346,5.626935,0.002127,50.459985,50.804833
67,0,0.021631,9.476893,0.075008,0.002273,9.519818,40.122568,16.018227,76.620071,0.157268,3.765078,0.002403,66.494150,70.061220
68,0,0.044320,8.773515,0.154175,0.005423,8.933113,60.333945,6.229446,89.807076,0.116002,9.196765,0.002093,75.518373,80.493244
69,0,0.025923,9.997003,0.101075,0.002078,10.043992,55.744788,16.081006,91.047625,0.064114,5.976161,0.002770,80.226025,84.617724
70,0,0.040414,8.956323,0.079114,0.002088,9.033652,53.752883,1.077709,74.669331,0.102430,3.064281,0.002248,65.152602,67.260056
71,0,0.011642,8.567748,0.059930,0.002213,8.628338,44.422285,13.931873,76.564280,0.091043,3.941145,0.002559,67.633427,69.019675
72,0,0.037533,8.714944,0.058726,0.002377,8.776047,48.060755,8.979182,74.730762,0.155586,4.512520,0.002046,65.512298,67.912132
73,0,0.034385,9.784128,0.067513,0.002330,9.840056,45.722284,13.075839,76.225518,0.164386,5.456508,0.002357,65.783378,67.925423
74,0,0.020727,9.678296,0.077393,0.002291,9.746862,49.160225,7.792543,75.218718,0.095697,4.938954,0.002539,65.115569,68.420839
75,0,0.026676,9.086237,0.063290,0.003270,9.118763,50.303150,6.036939,75.003152,0.085360,4.519161,0.003269,65.262533,66.755176
76,0,0.021329,9.466549,0.115429,0.003554,9.551039,41.977876,2.561435,60.795418,0.090929,7.116147,0.001565,50.587466,53.572967
77,0,0.017370,8.611544,0.183151,0.005777,8.782976,46.770465,11.939825,76.106059,0.105541,4.373012,0.001793,66.860833,69.435127
78,0,0.019811,9.146980,0.103842,0.002192,9.188515,42.150747,16.207990,75.895581,0.105973,6.507327,0.002832,65.859712,67.375061
79,0,0.030739,8.762628,0.081743,0.002855,8.820342,46.497933,11.529091,74.602522,0.122020,4.825082,0.002293,65.312046,66.418833
80,0,0.037315,9.147899,0.067860,0.002301,9.197508,45.343586,13.474031,76.129780,0.101549,4.227525,0.001814,66.309030,69.540603
81,0,0.020374,9.027083,0.126286,0.003242,9.135708,53.433961,0.961976,73.967832,0.091540,3.502166,0.002121,64.323462,67.919289
82,0,0.016093,9.706553,0.077832,0.002364,9.762700,55.388752,3.159767,76.464144,0.094793,5.194634,0.001508,66.325682,67.983636
83,0,0.029420,8.000869,0.072556,0.002355,8.035615,56.921801,15.915947,90.814363,0.269206,3.202827,0.002496,81.905395,82.150820
84,0,0.038710,8.804994,0.090112,0.002509,8.857286,47.225904,10.055161,75.502971,0.105638,3.787476,0.002351,66.114899,67.169828
85,0,0.022317,8.705925,0.165908,0.041613,8.753130,33.125369,9.020228,60.350630,0.087039,5.043242,0.002142,50.570803,52.400494
86,0,0.036258,9.740901,0.100438,0.002697,9.826843,27.350589,13.992363,60.475836,0.108198,5.804293,0.002220,50.087223,51.918275
87,0,0.034354,8.912950,0.117641,0.004081,8.966327,36.369145,5.407860,59.968590,0.119139,3.989406,0.001765,49.863118,50.357346
88,0,0.018482,8.772759,0.199867,0.027786,8.829412,31.989236,10.053613,60.941663,0.113098,5.078717,0.002606,51.565048,55.011989
89,0,0.018841,11.693438,0.149612,0.002490,11.770900,36.571810,3.730134,60.005401,0.099755,5.785554,0.002032,47.870708,52.692601
90,0,0.025360,8.985018,0.066047,0.003135,9.033586,34.761387,6.645936,60.199122,0.084459,4.936308,0.002422,50.572677,51.334916
91,0,0.025131,8.875959,0.064189,0.002391,8.933060,35.535445,7.189739,60.623148,0.112138,4.975092,0.002496,51.031859,52.381621
92,0,0.018756,7.613184,0.073062,0.001570,7.663065,49.662916,7.923041,75.654233,0.099357,2.872957,0.002457,67.287911,68.597443
93,0,0.022017,9.329780,0.066026,0.002762,9.372625,31.128494,10.965956,60.793706,0.097592,4.527523,0.001676,50.826048,52.436737
94,0,0.023803,9.377346,0.061748,0.002120,9.418130,36.955854,5.195947,60.326986,0.091305,5.172071,0.001575,50.419783,55.684375
95,0,0.019864,7.799686,0.111498,0.002105,7.867077,34.500859,8.885499,59.317046,0.090772,2.925569,0.002762,51.161555,52.856100
96,0,0.031777,9.935348,0.127502,0.003931,9.993102,37.214313,4.261922,61.565663,0.128283,4.684757,0.002686,51.230856,53.747162
97,0,0.019453,8.908793,0.074894,0.001656,8.954217,34.574290,6.529316,60.257735,0.086924,4.085850,0.002948,50.663661,54.148745
98,0,0.019928,9.935592,0.098953,0.002645,10.003233,38.353885,4.173545,60.342035,0.131760,5.640328,0.001488,49.582016,51.600212
99,0,0.028448,13.318616,0.134264,0.003141,13.395323,41.079576,10.716075,75.632729,0.124911,6.724454,0.002160,61.412966,62.049170
100,0,0.021547,8.657215,0.063911,0.002047,8.716767,33.623563,9.832975,60.918368,0.091334,4.133415,0.002377,51.719470,54.732389
101,0,0.032720,10.902202,0.063044,0.002229,10.940608,28.251361,14.336653,60.496756,0.131419,5.961981,0.001409,49.020425,50.761656
102,0,0.035249,9.356381,0.128994,0.011030,9.407236,32.758710,7.161347,59.316608,0.108170,4.480066,0.002021,49.260581,50.568826
103,0,0.018433,8.953713,0.086833,0.002209,9.014649,32.107062,10.975337,61.253494,0.116311,4.314951,0.002816,51.642017,53.271009
104,0,0.027336,9.653895,0.214161,0.003019,9.870096,33.138349,8.993060,59.761953,0.081996,4.504444,0.001995,48.518097,49.602628
105,0,0.023912,8.837893,0.073232,0.025744,8.912765,32.394640,11.086609,61.213588,0.071844,4.262758,0.002326,51.699097,51.998655
106,0,0.020257,8.739306,0.060634,0.002150,8.800655,34.059591,8.195453,60.143683,0.104551,4.762431,0.001921,50.836196,52.223877
107,0,0.024101,9.503072,0.112994,0.002910,9.574836,32.892558,9.050326,60.249883,0.095473,4.601708,0.002188,50.083124,50.903619
108,0,0.036821,9.270367,0.077040,0.001902,9.318398,34.817108,7.227106,60.164568,0.107612,4.805264,0.002916,50.209442,55.125234
109,0,0.026478,9.458319,0.066940,0.003280,9.505004,33.663077,8.059357,60.122467,0.505128,4.608498,0.001714,49.741361,54.445946
110,0,0.020074,9.335549,0.066679,0.002080,9.389360,35.253734,7.038353,60.307039,0.135730,5.302802,0.002277,50.286845,52.203978
111,0,0.031576,9.036821,0.100645,0.002659,9.096788,35.195793,4.116248,59.199920,0.115513,3.963608,0.002667,49.232952,49.936200
112,0,0.025067,8.030050,0.066964,0.002357,8.081989,38.851573,6.163870,61.716485,0.094216,3.231250,0.001661,53.306267,54.296733
113,0,0.026362,8.655152,0.078237,0.002060,8.688096,32.985518,9.486845,60.225625,0.087463,4.112340,0.002342,50.977580,52.122239
114,0,0.031910,10.420589,0.149175,0.001652,10.471497,34.236416,9.755918,61.185140,0.115192,6.370909,0.001887,50.191828,52.029001
115,0,0.032100,10.409750,0.075521,0.002668,10.449472,36.182507,2.051351,59.449316,0.099215,5.398130,0.001777,48.421255,51.191020
116,0,0.019432,9.210340,0.083055,0.002505,9.263588,39.911245,1.489089,60.089595,0.099418,4.484263,0.002063,50.144662,53.988261
117,0,0.015379,9.732913,0.131767,0.002594,9.799600,37.904397,5.187411,61.042967,0.091715,5.077755,0.028263,50.621001,51.828416
118,0,0.026049,8.764875,0.084200,0.002417,8.817293,32.828897,9.756386,60.542442,0.302176,4.470509,0.002384,50.962469,55.730872
119,0,0.029039,9.647349,0.060914,0.002269,9.701906,37.876802,4.006072,60.159535,0.102064,4.998763,0.002202,49.932661,52.022973
120,0,0.017527,8.201793,0.074987,0.001736,8.267458,35.101300,8.134094,60.811868,0.097280,3.590523,0.001891,52.267334,52.475599
121,0,0.035535,9.474406,0.084307,0.002691,9.513269,31.726945,9.267022,60.215679,0.148532,4.735215,0.002085,49.865482,53.052312
122,0,0.023772,7.553597,0.071974,0.002061,7.594564,30.864132,13.183951,60.885114,0.095511,3.417288,0.001646,52.765954,53.204030
123,0,0.031219,8.949654,0.116111,0.002817,9.068582,32.591123,8.849196,60.345433,0.187052,6.154550,0.001460,49.640824,52.154385
124,0,0.030118,8.179059,0.153463,0.063311,8.226695,31.241307,12.043523,60.680453,0.111012,4.055501,0.002167,51.941162,53.957075
125,0,0.026505,9.710012,0.095095,0.003587,9.767716,36.452959,5.137145,59.848926,0.088840,5.527766,0.001775,49.488778,52.145563
126,0,0.022388,8.396086,0.091903,0.001975,8.457471,35.708885,7.737465,59.721527,0.094216,3.408166,0.002188,50.194602,51.976116
127,0,0.022684,10.380335,0.111707,0.002433,10.447464,38.431544,3.111326,61.194238,0.095928,5.175849,0.001711,50.069050,53.388913
128,0,0.019349,9.690251,0.064920,0.002285,9.735259,36.912563,3.927432,59.713448,0.116215,4.276059,0.002646,49.615546,51.092229
129,0,0.023892,9.529331,0.092597,0.002306,9.586626,37.176350,5.244928,60.894570,0.091593,3.981845,0.001843,50.794874,52.409376
130,0,0.029064,9.317657,0.117048,0.007338,9.383103,36.286536,2.361345,59.726635,0.610361,5.038503,0.001640,48.729467,49.618695
131,0,0.018336,8.412312,0.067082,0.002957,8.478690,35.996911,6.201125,60.718783,0.086739,2.988509,0.002107,51.702977,53.740920
132,0,0.029733,8.798554,0.073533,0.002065,8.854729,39.075355,3.120226,60.151445,0.177060,4.139486,0.001639,50.596767,54.315420
133,0,0.021663,13.966991,0.133095,0.002886,14.039231,44.887646,6.848982,76.152069,0.088990,8.769224,0.001904,61.131395,64.443575
134,0,0.029297,8.931324,0.070919,0.002298,8.988326,36.711328,2.262128,59.830615,0.120363,4.722088,0.002550,50.061621,53.345835
135,0,0.019377,8.608145,0.069694,0.002237,8.661921,30.203684,14.201508,61.687840,0.088283,4.490984,0.002278,52.445370,52.896972
136,0,0.071144,11.657490,0.265119,0.032820,11.855779,36.647261,3.834278,59.640131,0.530809,7.629883,0.001772,46.353014,53.036420
