iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms,mpi_halo_exchange_ms,mpi_migration_ms,mpi_food_allreduce_ms,mpi_render_comm_ms,mpi_total_comm_ms
1,0,1.718232,3.479129,0.092203,0.002403,3.506343,38.633253,15.905208,68.767171,0.115381,2.479641,0.000890,64.646926,66.964020
2,0,0.025194,4.688474,0.109606,0.010719,4.770321,13.251047,5.573180,29.736410,0.098989,2.444234,0.000997,24.565208,27.032894
3,0,0.027709,4.486578,0.112344,0.002738,4.599815,11.777813,8.630769,29.830301,0.068199,3.140577,0.001635,24.807843,25.657400
4,0,0.021198,5.129056,0.103006,0.002681,5.191297,8.612235,12.715625,30.208728,0.065004,3.492781,0.000947,24.650385,26.006295
5,0,0.021457,2.832746,0.059166,0.002869,2.874474,12.025769,12.571091,30.492080,0.044719,1.179148,0.000895,27.508461,28.374719
6,0,0.021051,5.119514,0.162666,0.002835,5.199814,7.884388,13.681307,30.192252,0.064045,4.049081,0.001018,24.843853,28.505163
7,0,0.021591,4.200449,0.077942,0.001626,4.280017,14.533027,6.688601,29.421368,0.076643,2.944182,0.001516,25.019012,28.041353
8,0,0.022391,5.116276,0.060722,0.002367,5.179220,12.627497,8.599296,30.477778,0.089015,3.919373,0.001032,24.955065,26.248615
9,0,0.016632,4.284520,0.076283,0.001854,4.325846,13.426685,7.964803,30.605200,0.072920,3.324001,0.001520,26.013261,27.015617
10,0,0.073509,4.586661,0.073926,0.002100,4.661720,6.600281,14.913552,28.962441,0.083978,3.522637,0.000734,24.100678,25.002856
11,0,0.020783,4.648527,0.049864,0.002191,4.688550,12.987706,8.657085,30.176231,0.056165,3.343384,0.000950,25.297145,28.688840
12,0,0.020021,4.582865,0.068861,0.007074,4.638644,7.679639,12.518218,29.638565,0.058515,3.458889,0.001266,24.798649,24.944870
13,0,0.019029,4.749045,0.115628,0.001693,4.805442,12.451892,7.861255,30.707983,0.069059,3.816810,0.001478,25.589586,26.275342
14,0,0.017897,4.341428,0.058068,0.002284,4.399135,12.248664,9.571780,29.769738,0.075881,2.996370,0.000884,25.192100,28.265235
15,0,0.020049,4.475946,0.115781,0.002570,4.584888,11.576968,9.547390,30.651374,0.082198,3.498829,0.001347,25.832606,26.826287
16,0,0.021065,4.317339,0.090580,0.002393,4.399054,13.149819,7.612340,29.697643,0.078647,3.299049,0.001077,24.877456,25.267585
17,0,0.020016,4.478936,0.077952,0.002068,4.558425,7.938523,13.586075,30.281918,0.066928,3.394668,0.001327,25.610710,27.007314
18,0,0.019686,4.934307,0.074259,0.002609,4.976437,8.249616,12.780573,29.733603,0.069480,2.875227,0.001176,24.436052,26.431921
19,0,0.025602,4.893799,0.099607,0.003525,4.947581,7.689488,12.693969,30.101002,0.122954,2.963497,0.001154,24.655114,27.697822
20,0,0.027185,4.567471,0.134392,0.002429,4.609527,13.935944,5.578430,29.972229,0.754824,4.173298,0.001126,23.701708,28.478400
21,0,0.022569,3.309291,0.064217,0.002609,3.374592,7.830502,15.745215,30.957783,0.076242,2.120343,0.001874,27.359988,29.558447
22,0,0.022436,4.043778,0.083394,0.001637,4.128809,7.599012,14.631854,29.914438,0.059756,2.753218,0.001152,25.571125,27.313530
23,0,0.023949,3.736880,0.070696,0.001730,3.790591,13.129230,8.747458,29.942141,0.087759,2.183986,0.000896,25.920132,27.376180
24,0,0.020653,4.459400,0.084378,0.002388,4.514138,12.705273,8.390935,30.232314,0.075019,2.469451,0.001665,25.370643,26.311895
25,0,0.021405,4.396377,0.123028,0.001933,4.489508,11.725864,8.358857,29.256399,0.062311,3.375925,0.000959,24.465969,26.993360
26,0,0.018680,4.233331,0.080134,0.002184,4.294884,9.128565,14.020692,30.871871,0.072668,2.801738,0.001625,26.353554,29.229585
27,0,0.031404,4.587182,0.067958,0.002222,4.638709,10.631935,12.936266,31.220184,0.069811,2.618923,0.001175,26.422395,27.747890
28,0,0.026930,6.686388,0.109462,0.008707,6.782506,8.247778,9.602437,29.898976,0.064485,5.162161,0.000972,22.823702,23.086034
29,0,0.023532,4.132266,0.090382,0.002256,4.212959,8.875475,13.503071,30.503387,0.072780,2.854536,0.000974,26.100363,27.953585
30,0,0.021092,4.402488,0.067104,0.002089,4.466064,12.741340,9.079478,29.837781,0.054508,3.234367,0.001355,25.153510,26.051143
31,0,0.017103,4.749185,0.069107,0.001883,4.814623,7.085144,14.619673,30.319006,0.064387,3.248749,0.001260,25.327919,27.647765
32,0,0.024965,4.490361,0.105004,0.003163,4.598528,6.996933,14.548746,29.667606,0.066767,3.359404,0.001295,24.878271,27.007822
33,0,0.019291,3.663897,0.059638,0.001463,3.724998,7.540601,14.513187,30.055274,0.070145,2.228694,0.001090,26.156442,26.302032
34,0,0.019798,4.433651,0.075991,0.002366,4.508749,12.741311,7.765859,29.683391,0.065984,3.364165,0.000968,24.755291,25.865067
35,0,0.022753,4.899947,0.071835,0.001752,4.969665,8.556215,13.540766,30.558031,0.077643,3.581599,0.001650,25.462768,29.051836
36,0,0.019717,4.162932,0.156337,0.003193,4.283130,9.476141,11.578453,29.905052,0.103092,2.145920,0.000760,25.378515,25.581430
37,0,0.021626,3.998295,0.152763,0.002227,4.067735,7.592603,14.841245,31.172473,0.123540,2.556429,0.002760,26.924599,27.069391
38,0,0.020485,3.670260,0.085024,0.001502,3.721744,11.501548,11.918608,30.148991,0.173470,2.229000,0.001115,26.163574,26.551486
39,0,0.018877,4.131362,0.062028,0.002214,4.164410,8.383714,13.660134,29.458175,0.063930,2.509649,0.001143,25.084170,25.226749
40,0,0.021736,3.792318,0.067092,0.001686,3.858919,10.481870,11.596063,30.298731,0.064287,2.695167,0.001348,26.283257,26.400807
41,0,0.020981,4.304796,0.078391,0.001612,4.384799,7.710517,13.723941,29.305194,0.085340,2.672016,0.001735,24.800801,27.547370
42,0,0.019839,2.441953,0.063444,0.003013,2.475632,13.562407,9.632604,29.458603,0.063000,1.008521,0.001280,26.806974,27.874417
43,0,0.103042,4.863865,0.089624,0.002491,4.908435,11.136927,8.648622,29.862739,0.067892,3.884484,0.001628,24.698059,25.312179
44,0,0.025456,3.934105,0.081418,0.001664,4.017187,13.129526,9.596879,30.599461,0.151439,2.382473,0.000988,26.428657,28.200800
45,0,0.286737,3.525470,0.080787,0.002103,3.607241,12.327535,9.651335,29.512491,0.069162,2.080182,0.001069,25.635511,26.143623
46,0,0.022821,4.438491,0.055863,0.002082,4.495836,11.077283,10.712719,30.510330,0.061793,3.180707,0.000958,25.836835,26.024920
47,0,0.022065,3.706902,0.054992,0.002181,3.763394,12.286700,8.599503,30.270593,0.252659,2.091791,0.001642,25.804106,27.944831
48,0,0.024219,4.860765,0.090239,0.001867,4.908482,13.218801,6.636624,29.534071,0.080870,3.572225,0.001234,24.350279,27.649980
49,0,0.049504,4.860010,0.087370,0.002232,4.935113,8.014487,12.625660,30.265143,0.135547,3.481886,0.002106,24.945702,28.532295
50,0,0.019740,3.705609,0.078934,0.001564,3.777256,10.971769,10.754322,30.292488,0.070635,2.266414,0.001612,26.295110,26.427427
51,0,0.022097,3.852263,0.068541,0.002444,3.906919,9.933608,12.659300,30.535441,0.055936,2.229674,0.000975,26.519568,28.802046
52,0,0.019172,4.655794,0.074223,0.002265,4.731661,10.317154,11.690404,30.265286,0.055275,3.428857,0.001741,25.424040,28.734095
53,0,0.025622,3.679641,0.080155,0.002672,3.717094,11.156059,10.167302,29.404586,0.064613,2.280935,0.000981,25.484523,27.828125
54,0,0.018777,2.923122,0.047086,0.001639,2.963897,11.329908,11.624564,30.497127,0.048715,1.506616,0.001058,27.419173,27.506364
55,0,0.022915,4.427021,0.085021,0.002141,4.473086,6.678336,15.525168,30.330089,0.057938,3.431329,0.038760,25.613149,26.123410
56,0,0.016980,4.056288,0.070332,0.001731,4.127824,7.411590,15.931419,30.464781,0.075419,2.751918,0.001150,26.224592,29.053079
57,0,0.020493,3.721696,0.178851,0.003946,3.818328,12.474354,8.659765,29.172277,0.074560,2.455626,0.001082,25.177628,27.708896
58,0,0.017444,4.276479,0.067014,0.001837,4.344453,13.654271,9.567756,31.511532,0.056889,3.198017,0.001483,27.003546,27.853572
