iteration,food_quantity,event_poll_ms,ants_advance_ms,mpi_pheromone_sync_ms,evaporation_ms,mpi_evaporation_sync_ms,update_ms,advance_total_ms,mpi_food_sync_ms,mpi_gather_ms,render_ms,blit_ms,iteration_total_ms
1,0,0.000000,15.219000,14.675000,0.000000,4.048000,0.000000,33.942000,0.000000,0.000000,0.000000,0.000000,33.942000
2,0,0.000000,16.115000,2.020000,0.000000,2.529000,2.763000,23.427000,0.000000,1.151000,0.000000,0.000000,24.578000
3,0,0.000000,19.619000,3.611000,0.000000,3.556000,0.000000,26.786000,0.000000,2.009000,0.000000,0.000000,28.795000
4,0,0.000000,17.446000,3.282000,0.000000,3.040000,0.000000,23.768000,0.000000,2.019000,0.000000,0.000000,25.787000
5,0,0.000000,16.637000,4.667000,0.000000,2.009000,1.542000,24.855000,0.000000,0.000000,0.000000,0.000000,24.855000
6,0,0.000000,18.398000,3.101000,0.000000,1.525000,0.000000,23.024000,0.000000,0.000000,0.000000,0.000000,23.024000
7,0,0.000000,23.338000,2.998000,0.000000,2.914000,1.083000,30.333000,0.000000,1.607000,0.000000,0.000000,31.940000
8,0,0.000000,17.399000,0.000000,0.000000,6.548000,0.554000,24.501000,0.000000,0.000000,0.000000,0.000000,24.501000
9,0,0.000000,19.099000,3.239000,0.000000,0.000000,3.605000,25.943000,0.000000,1.057000,0.000000,0.000000,27.000000
10,0,0.000000,15.872000,4.038000,0.000000,3.038000,0.000000,22.948000,0.000000,2.022000,0.000000,0.000000,24.970000
11,0,0.000000,17.318000,2.533000,0.000000,3.028000,0.522000,23.401000,0.000000,1.020000,0.000000,0.000000,24.421000
12,0,0.000000,17.926000,2.010000,0.000000,3.147000,0.000000,23.083000,0.000000,2.020000,0.000000,0.000000,25.618000
13,0,0.000000,17.175000,2.534000,0.000000,3.552000,1.064000,24.325000,0.000000,0.000000,0.000000,0.000000,24.325000
14,0,0.000000,17.972000,2.467000,0.000000,2.541000,0.000000,22.980000,2.022000,1.019000,0.000000,0.000000,26.021000
15,0,0.000000,16.958000,4.270000,0.000000,2.409000,0.000000,23.637000,0.000000,2.532000,0.000000,0.000000,26.169000
16,0,0.000000,17.002000,8.587000,0.000000,4.106000,1.064000,30.759000,0.000000,0.000000,0.000000,0.000000,30.759000
17,0,0.000000,16.781000,4.663000,0.000000,2.756000,0.000000,24.200000,0.000000,2.008000,0.000000,0.000000,26.208000
18,0,0.000000,16.876000,2.612000,0.000000,3.554000,0.000000,23.042000,0.000000,2.019000,0.000000,0.000000,25.061000
19,0,0.000000,17.281000,2.554000,0.000000,2.023000,2.016000,23.874000,0.000000,1.035000,0.000000,0.000000,24.909000
20,0,0.000000,17.206000,2.023000,0.000000,4.043000,0.000000,23.272000,0.000000,0.000000,0.000000,0.000000,23.272000
21,0,0.000000,14.888000,4.741000,0.000000,2.020000,1.757000,23.406000,0.000000,1.008000,0.000000,0.000000,24.414000
22,0,0.000000,16.973000,2.009000,0.000000,4.039000,0.523000,23.544000,0.000000,0.000000,0.000000,0.000000,23.544000
23,0,0.000000,16.872000,3.051000,0.000000,3.768000,0.591000,24.282000,0.000000,1.016000,0.000000,0.000000,25.298000
24,0,0.000000,17.224000,4.418000,0.000000,2.967000,0.000000,24.609000,0.000000,2.027000,0.000000,0.000000,26.636000
25,0,0.000000,17.920000,2.836000,0.000000,3.531000,0.540000,24.827000,0.405000,0.614000,0.000000,0.000000,25.846000
26,0,0.000000,18.265000,3.644000,0.000000,4.307000,1.011000,27.227000,0.000000,0.996000,0.000000,0.000000,28.223000
27,0,0.000000,18.543000,4.401000,0.000000,2.593000,1.533000,27.070000,0.000000,0.000000,0.000000,0.000000,27.070000
28,0,0.000000,18.990000,3.050000,0.000000,4.026000,1.026000,27.092000,0.000000,0.655000,0.000000,0.000000,27.747000
29,0,0.000000,18.320000,2.543000,0.000000,3.541000,0.000000,24.404000,0.000000,1.508000,0.000000,0.000000,25.912000
30,0,0.000000,17.150000,4.478000,0.000000,1.559000,2.031000,25.218000,0.000000,0.511000,0.000000,0.000000,25.729000
31,0,0.000000,23.889000,3.069000,0.000000,2.767000,0.826000,30.551000,0.000000,0.000000,0.000000,0.000000,30.551000
32,0,0.000000,19.705000,3.576000,0.000000,3.169000,0.528000,26.978000,0.000000,1.526000,0.000000,0.000000,28.504000
