iteration,food_quantity,event_poll_ms,ants_advance_ms,mpi_pheromone_sync_ms,evaporation_ms,mpi_evaporation_sync_ms,update_ms,advance_total_ms,mpi_food_sync_ms,mpi_gather_ms,render_ms,blit_ms,iteration_total_ms
1,0,0.000000,0.000000,3.510000,0.000000,0.000000,0.000000,3.510000,0.000000,0.000000,0.000000,0.000000,3.510000
2,0,0.000000,0.000000,1.016000,0.000000,2.640000,1.011000,4.667000,0.000000,0.000000,0.000000,0.000000,4.667000
3,0,0.000000,1.009000,1.500000,0.000000,1.564000,0.000000,4.073000,0.000000,0.000000,0.000000,0.000000,4.073000
4,0,0.000000,1.555000,0.000000,0.000000,3.159000,0.000000,4.714000,0.000000,0.000000,0.000000,0.000000,4.714000
5,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6,0,0.000000,0.000000,7.413000,0.000000,1.109000,0.918000,9.440000,0.000000,0.000000,0.000000,0.000000,9.440000
7,0,0.000000,0.981000,1.025000,0.000000,1.008000,0.000000,3.014000,0.000000,0.000000,0.000000,0.000000,3.014000
8,0,0.000000,0.000000,0.000000,4.379000,0.000000,0.000000,4.379000,0.000000,0.000000,0.000000,0.000000,4.379000
9,0,0.000000,0.000000,0.000000,0.000000,4.761000,1.024000,5.785000,0.000000,0.000000,0.000000,0.000000,5.785000
10,0,0.000000,1.530000,1.007000,0.000000,1.530000,0.000000,4.067000,0.000000,0.000000,0.000000,0.000000,4.067000
11,0,0.000000,0.621000,1.037000,1.086000,0.785000,1.009000,4.538000,0.000000,0.000000,0.000000,0.000000,5.545000
12,0,0.000000,0.520000,2.020000,0.000000,0.000000,2.008000,4.548000,0.000000,0.000000,0.000000,0.000000,4.548000
13,0,0.000000,0.000000,2.809000,0.000000,1.009000,1.001000,4.819000,0.000000,0.000000,0.000000,0.000000,4.819000
14,0,0.000000,0.000000,2.512000,0.000000,1.129000,0.000000,3.641000,0.000000,0.000000,0.000000,0.000000,3.641000
15,0,0.000000,0.000000,2.062000,0.000000,1.147000,0.000000,3.209000,0.000000,0.000000,0.000000,0.000000,3.209000
16,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17,0,0.000000,7.085000,0.596000,0.000000,2.020000,1.008000,10.709000,0.000000,0.000000,0.000000,0.000000,10.709000
18,0,0.000000,1.343000,0.000000,0.000000,2.005000,0.000000,3.348000,0.000000,0.000000,0.000000,0.000000,3.348000
19,0,0.000000,2.006000,0.505000,0.000000,2.013000,0.000000,4.524000,0.000000,0.000000,0.000000,0.000000,4.524000
20,0,0.000000,2.007000,1.251000,0.000000,1.571000,0.000000,4.829000,0.000000,0.000000,0.000000,0.000000,4.829000
21,0,0.000000,1.612000,1.686000,0.628000,0.625000,0.000000,4.551000,0.000000,0.000000,0.000000,0.000000,4.551000
22,0,0.000000,0.000000,0.000000,0.000000,4.626000,0.000000,4.626000,0.000000,0.000000,0.000000,0.000000,4.626000
23,0,0.000000,0.000000,0.000000,0.000000,0.000000,4.143000,4.143000,0.000000,0.000000,0.000000,0.000000,4.143000
24,0,0.000000,1.129000,1.417000,0.375000,0.505000,0.000000,3.426000,0.000000,0.000000,0.000000,0.000000,3.426000
25,0,0.000000,0.000000,3.447000,0.000000,0.000000,0.000000,3.447000,0.000000,0.000000,0.000000,0.000000,3.447000
26,0,0.000000,0.000000,3.136000,0.000000,2.385000,0.341000,5.862000,0.000000,0.000000,0.000000,0.000000,5.862000
27,0,0.000000,0.000000,1.118000,0.000000,0.000000,0.000000,1.118000,0.000000,0.000000,0.000000,0.000000,1.118000
28,0,0.000000,0.000000,5.419000,0.000000,0.617000,1.008000,7.044000,0.000000,0.000000,0.000000,0.000000,7.044000
29,0,0.000000,1.113000,0.000000,0.000000,2.022000,1.272000,4.407000,0.000000,0.356000,0.000000,0.000000,4.763000
30,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
32,0,0.000000,0.000000,5.997000,0.000000,0.969000,1.008000,7.974000,0.000000,0.000000,0.000000,0.000000,7.974000
33,0,0.000000,0.000000,2.916000,0.000000,0.000000,0.000000,2.916000,0.000000,0.000000,0.000000,0.000000,2.916000
34,0,0.000000,0.000000,4.360000,0.000000,0.000000,0.000000,4.360000,0.000000,0.000000,0.000000,0.000000,4.360000
35,0,0.000000,0.000000,4.165000,0.000000,1.621000,0.314000,6.100000,0.000000,0.000000,0.000000,0.000000,6.100000
36,0,0.000000,1.233000,0.422000,0.000000,2.053000,1.125000,4.833000,0.000000,0.000000,0.000000,0.000000,4.833000
37,0,0.000000,1.110000,0.000000,0.000000,2.758000,0.000000,3.868000,0.000000,0.000000,0.000000,0.000000,3.868000
