iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms
2,0,0.000000,1.245100,0.188758,0.004136,1.437994,0.000000,0.000000,1.438088
3,0,0.000000,0.983824,0.128498,0.006645,1.118967,0.000000,0.000000,1.119098
4,0,0.000000,0.944425,0.177877,0.005524,1.127826,0.000000,0.000000,1.127930
5,0,0.000000,0.871931,0.146925,0.004747,1.023603,0.000000,0.000000,1.023829
