iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms
1,0,0.000000,2.599443,0.168938,0.007590,2.775971,0.000000,0.000000,2.776311
2,0,0.000000,1.146200,0.054650,0.007603,1.208453,0.000000,0.000000,1.208568
3,0,0.000000,1.249263,1.254419,0.006600,2.510282,0.000000,0.000000,2.510356
4,0,0.000000,0.977262,0.138749,0.006898,1.122909,0.000000,0.000000,1.122997
5,0,0.000000,0.955761,0.053360,0.007432,1.016553,0.000000,0.000000,1.016624
6,0,0.000000,0.955103,0.059955,0.007424,1.022482,0.000000,0.000000,1.022551
7,0,0.000000,0.961245,0.048301,0.007650,1.017196,0.000000,0.000000,1.017258
8,0,0.000000,0.946579,0.046413,0.007547,1.000539,0.000000,0.000000,1.000614
9,0,0.000000,0.944476,0.047643,0.007621,0.999740,0.000000,0.000000,0.999812
10,0,0.000000,1.031178,0.072376,0.007566,1.111120,0.000000,0.000000,1.111219
11,0,0.000000,1.020164,0.049645,0.008148,1.077957,0.000000,0.000000,1.078216
12,0,0.000000,0.955684,0.055755,0.006727,1.018166,0.000000,0.000000,1.018312
13,0,0.000000,0.898965,0.070169,0.008259,0.977393,0.000000,0.000000,0.977602
14,0,0.000000,0.942170,0.055828,0.008180,1.006178,0.000000,0.000000,1.006452
15,0,0.000000,1.065024,0.051758,0.007941,1.124723,0.000000,0.000000,1.124914
16,0,0.000000,1.042927,0.052716,0.007670,1.103313,0.000000,0.000000,1.103461
17,0,0.000000,0.970105,0.047255,0.007842,1.025202,0.000000,0.000000,1.025283
18,0,0.000000,1.060079,0.054733,0.008424,1.123236,0.000000,0.000000,1.123461
19,0,0.000000,0.904979,0.054475,0.008635,0.968089,0.000000,0.000000,0.968397
20,0,0.000000,0.913965,0.051847,0.008237,0.974049,0.000000,0.000000,0.974207
21,0,0.000000,0.890900,0.052773,0.008678,0.952351,0.000000,0.000000,0.952488
22,0,0.000000,0.911015,0.060209,0.008449,0.979673,0.000000,0.000000,0.980010
23,0,0.000000,0.890582,0.053327,0.008923,0.952832,0.000000,0.000000,0.952945
24,0,0.000000,0.928750,0.166567,0.007926,1.103243,0.000000,0.000000,1.103407
25,0,0.000000,0.965953,0.049232,0.007391,1.022576,0.000000,0.000000,1.022695
26,0,0.000000,1.019308,0.047245,0.007350,1.073903,0.000000,0.000000,1.074042
27,0,0.000000,0.955915,0.049144,0.007686,1.012745,0.000000,0.000000,1.012817
28,0,0.000000,0.842251,0.049555,0.008303,0.900109,0.000000,0.000000,0.900273
29,0,0.000000,0.825292,0.241407,0.008538,1.075237,0.000000,0.000000,1.075371
30,0,0.000000,1.578049,0.059649,0.008389,1.646087,0.000000,0.000000,1.646358
31,0,0.000000,0.856895,0.069309,0.008820,0.935024,0.000000,0.000000,0.935178
32,0,0.000000,0.896049,0.047671,0.008361,0.952081,0.000000,0.000000,0.952312
33,0,0.000000,0.885263,0.051152,0.008653,0.945068,0.000000,0.000000,0.945335
34,0,0.000000,0.885912,0.046382,0.008399,0.940693,0.000000,0.000000,0.940761
35,0,0.000000,0.874652,0.046711,0.008281,0.929644,0.000000,0.000000,0.929847
36,0,0.000000,0.878798,0.045998,0.008397,0.933193,0.000000,0.000000,0.933364
37,0,0.000000,0.865564,0.048424,0.008382,0.922370,0.000000,0.000000,0.922665
38,0,0.000000,0.897169,0.056083,0.008237,0.961489,0.000000,0.000000,0.961657
39,0,0.000000,0.938525,0.051102,0.008691,0.998318,0.000000,0.000000,0.998373
40,0,0.000000,0.857371,0.046108,0.008418,0.911897,0.000000,0.000000,0.912104
41,0,0.000000,0.864406,0.046456,0.008900,0.919762,0.000000,0.000000,0.919979
42,0,0.000000,0.903823,0.055574,0.008112,0.967509,0.000000,0.000000,0.967670
43,0,0.000000,0.986931,0.052971,0.009039,1.048941,0.000000,0.000000,1.049244
44,0,0.000000,0.939667,0.052317,0.007977,0.999961,0.000000,0.000000,1.000112
45,0,0.000000,0.929205,0.103841,0.018626,1.051672,0.000000,0.000000,1.051733
46,0,0.000000,0.926868,0.054431,0.008132,0.989431,0.000000,0.000000,0.989634
47,0,0.000000,0.915523,0.055212,0.008248,0.978983,0.000000,0.000000,0.979237
48,0,0.000000,0.902921,0.069582,0.008321,0.980824,0.000000,0.000000,0.980903
49,0,0.000000,0.921518,0.062703,0.007545,0.991766,0.000000,0.000000,0.991936
50,0,0.000000,0.920806,0.069440,0.007987,0.998233,0.000000,0.000000,0.998547
51,0,0.000000,0.918206,0.051431,0.008543,0.978180,0.000000,0.000000,0.978331
52,0,0.000000,0.904191,0.055372,0.007756,0.967319,0.000000,0.000000,0.967476
53,0,0.000000,0.923129,0.066426,0.008276,0.997831,0.000000,0.000000,0.998093
54,0,0.000000,1.033642,0.054123,0.007725,1.095490,0.000000,0.000000,1.095607
55,0,0.000000,0.981661,0.051605,0.008173,1.041439,0.000000,0.000000,1.041700
56,0,0.000000,0.882309,0.075332,0.008035,0.965676,0.000000,0.000000,0.965930
57,0,0.000000,0.896156,0.053105,0.008338,0.957599,0.000000,0.000000,0.957756
58,0,0.000000,0.885045,0.055576,0.008030,0.948651,0.000000,0.000000,0.948846
59,0,0.000000,0.908632,0.053052,0.008376,0.970060,0.000000,0.000000,0.970314
60,0,0.000000,0.890179,0.053891,0.008139,0.952209,0.000000,0.000000,0.952408
61,0,0.000000,0.895156,0.052422,0.008150,0.955728,0.000000,0.000000,0.955948
62,0,0.000000,0.890033,0.047644,0.008364,0.946041,0.000000,0.000000,0.946181
63,0,0.000000,0.870009,0.046323,0.008668,0.925000,0.000000,0.000000,0.925083
64,0,0.000000,0.885485,0.046465,0.007960,0.939910,0.000000,0.000000,0.940161
65,0,0.000000,0.896834,0.058183,0.008100,0.963117,0.000000,0.000000,0.963319
66,0,0.000000,0.884986,0.065490,0.008415,0.958891,0.000000,0.000000,0.959326
67,0,0.000000,0.866709,0.046962,0.008383,0.922054,0.000000,0.000000,0.922331
68,0,0.000000,0.892335,0.046903,0.007933,0.947171,0.000000,0.000000,0.947407
69,0,0.000000,0.872261,0.047594,0.008165,0.928020,0.000000,0.000000,0.928170
70,0,0.000000,0.935608,0.049551,0.007783,0.992942,0.000000,0.000000,0.993280
71,0,0.000000,0.795374,0.047580,0.007985,0.850939,0.000000,0.000000,0.851174
72,0,0.000000,0.805653,0.044961,0.007879,0.858493,0.000000,0.000000,0.858697
73,0,0.000000,0.796739,0.045633,0.007936,0.850308,0.000000,0.000000,0.850562
74,0,0.000000,0.804035,0.046049,0.007430,0.857514,0.000000,0.000000,0.857738
75,0,0.000000,0.794536,0.045303,0.008026,0.847865,0.000000,0.000000,0.848103
76,0,0.000000,0.875154,0.047399,0.007863,0.930416,0.000000,0.000000,0.930523
77,0,0.000000,0.813080,0.047150,0.008760,0.868990,0.000000,0.000000,0.869195
78,0,0.000000,0.829738,0.054940,0.008228,0.892906,0.000000,0.000000,0.893134
79,0,0.000000,0.937191,0.053018,0.008725,0.998934,0.000000,0.000000,0.999229
80,0,0.000000,0.812839,0.049047,0.007740,0.869626,0.000000,0.000000,0.869826
81,0,0.000000,0.817484,0.046286,0.008634,0.872404,0.000000,0.000000,0.872698
82,0,0.000000,1.183303,0.060324,0.007989,1.251616,0.000000,0.000000,1.251715
83,0,0.000000,1.207132,0.058474,0.006792,1.272398,0.000000,0.000000,1.272523
84,0,0.000000,1.136985,0.056878,0.006821,1.200684,0.000000,0.000000,1.200821
85,0,0.000000,1.046600,0.089700,0.007326,1.143626,0.000000,0.000000,1.143764
86,0,0.000000,0.923508,0.046064,0.008122,0.977694,0.000000,0.000000,0.977951
87,0,0.000000,0.832979,0.047317,0.008551,0.888847,0.000000,0.000000,0.889128
88,0,0.000000,0.815215,0.046871,0.008220,0.870306,0.000000,0.000000,0.870528
89,0,0.000000,0.823676,0.046420,0.008208,0.878304,0.000000,0.000000,0.878523
90,0,0.000000,0.840280,0.050438,0.007334,0.898052,0.000000,0.000000,0.898204
91,0,0.000000,0.822468,0.070056,0.008276,0.900800,0.000000,0.000000,0.900926
92,0,0.000000,0.832377,0.047298,0.007853,0.887528,0.000000,0.000000,0.887696
93,0,0.000000,0.827555,0.063559,0.008574,0.899688,0.000000,0.000000,0.899995
94,0,0.000000,0.856286,0.048993,0.008410,0.913689,0.000000,0.000000,0.913776
95,0,0.000000,0.825410,0.064667,0.008613,0.898690,0.000000,0.000000,0.898902
96,0,0.000000,0.823995,0.050074,0.007057,0.881126,0.000000,0.000000,0.881361
97,0,0.000000,0.866540,0.070431,0.008788,0.945759,0.000000,0.000000,0.945963
98,0,0.000000,0.896493,0.045657,0.007893,0.950043,0.000000,0.000000,0.950214
99,0,0.000000,0.849448,0.063737,0.008253,0.921438,0.000000,0.000000,0.921554
100,0,0.000000,0.855854,0.059664,0.008250,0.923768,0.000000,0.000000,0.923950
101,0,0.000000,0.895012,0.071329,0.007656,0.973997,0.000000,0.000000,0.974068
102,0,0.000000,0.950507,0.055688,0.008689,1.014884,0.000000,0.000000,1.015074
103,0,0.000000,0.875255,0.050998,0.008780,0.935033,0.000000,0.000000,0.935199
104,0,0.000000,0.868380,0.050692,0.008620,0.927692,0.000000,0.000000,0.927797
105,0,0.000000,0.889549,0.051677,0.008724,0.949950,0.000000,0.000000,0.950188
106,0,0.000000,0.884491,0.064588,0.016910,0.965989,0.000000,0.000000,0.966083
107,0,0.000000,0.858986,0.051145,0.008710,0.918841,0.000000,0.000000,0.919068
108,0,0.000000,0.903111,0.064949,0.008087,0.976147,0.000000,0.000000,0.976345
109,0,0.000000,0.865699,0.061672,0.008448,0.935819,0.000000,0.000000,0.936118
110,0,0.000000,0.887125,0.072920,0.007791,0.967836,0.000000,0.000000,0.968022
111,0,0.000000,0.893571,0.052114,0.019205,0.964890,0.000000,0.000000,0.964952
112,0,0.000000,0.866613,0.051316,0.007922,0.925851,0.000000,0.000000,0.926092
113,0,0.000000,0.865936,0.059715,0.008536,0.934187,0.000000,0.000000,0.934255
114,0,0.000000,0.865982,0.062869,0.008067,0.936918,0.000000,0.000000,0.937162
115,0,0.000000,0.889184,0.067746,0.007179,0.964109,0.000000,0.000000,0.964310
116,0,0.000000,0.872295,0.060516,0.008363,0.941174,0.000000,0.000000,0.941236
117,0,0.000000,1.019222,0.049762,0.008217,1.077201,0.000000,0.000000,1.077355
118,0,0.000000,0.933394,0.073805,0.007767,1.014966,0.000000,0.000000,1.015128
119,0,0.000000,0.889297,0.045429,0.008850,0.943576,0.000000,0.000000,0.943814
120,0,0.000000,0.883569,0.053970,0.008190,0.945729,0.000000,0.000000,0.945868
121,0,0.000000,0.860920,0.047440,0.008603,0.916963,0.000000,0.000000,0.917159
122,0,0.000000,0.872381,0.062665,0.008615,0.943661,0.000000,0.000000,0.943726
123,0,0.000000,0.897731,0.052556,0.008508,0.958795,0.000000,0.000000,0.959103
124,0,0.000000,0.845153,0.070210,0.007967,0.923330,0.000000,0.000000,0.923407
125,0,0.000000,0.847483,0.055939,0.008291,0.911713,0.000000,0.000000,0.911842
126,0,0.000000,0.820599,0.048465,0.008462,0.877526,0.000000,0.000000,0.877680
127,0,0.000000,0.835113,0.047512,0.008602,0.891227,0.000000,0.000000,0.891505
128,0,0.000000,0.820843,0.072422,0.008103,0.901368,0.000000,0.000000,0.901650
129,0,0.000000,0.821062,0.049226,0.008265,0.878553,0.000000,0.000000,0.878728
130,0,0.000000,0.809172,0.047614,0.017903,0.874689,0.000000,0.000000,0.874749
131,0,0.000000,0.830828,0.059870,0.008569,0.899267,0.000000,0.000000,0.899441
132,0,0.000000,0.849802,0.047257,0.007969,0.905028,0.000000,0.000000,0.905126
133,0,0.000000,1.217572,0.049596,0.007822,1.274990,0.000000,0.000000,1.275062
134,0,0.000000,0.970904,0.064523,0.007381,1.042808,0.000000,0.000000,1.042876
135,0,0.000000,1.021397,0.046990,0.007405,1.075792,0.000000,0.000000,1.075855
136,0,0.000000,0.852085,0.046675,0.008281,0.907041,0.000000,0.000000,0.907213
137,0,0.000000,0.823253,0.047140,0.019556,0.889949,0.000000,0.000000,0.890023
138,0,0.000000,0.809580,0.063941,0.008836,0.882357,0.000000,0.000000,0.882516
139,0,0.000000,0.838935,0.049974,0.008693,0.897602,0.000000,0.000000,0.897874
140,0,0.000000,0.848057,0.048131,0.008747,0.904935,0.000000,0.000000,0.905165
141,0,0.000000,0.849864,0.046675,0.008605,0.905144,0.000000,0.000000,0.905400
142,0,0.000000,0.831861,0.047310,0.008535,0.887706,0.000000,0.000000,0.887978
143,0,0.000000,0.837756,0.048570,0.024036,0.910362,0.000000,0.000000,0.910423
144,0,0.000000,0.842812,0.047386,0.008735,0.898933,0.000000,0.000000,0.899201
145,0,0.000000,0.861379,0.047304,0.008471,0.917154,0.000000,0.000000,0.917370
146,0,0.000000,0.841118,0.047115,0.008873,0.897106,0.000000,0.000000,0.897351
147,0,0.000000,0.835740,0.048914,0.008826,0.893480,0.000000,0.000000,0.893654
148,0,0.000000,0.858258,0.049009,0.008839,0.916106,0.000000,0.000000,0.916286
149,0,0.000000,1.143425,0.047377,0.007203,1.198005,0.000000,0.000000,1.198125
150,0,0.000000,0.883904,0.044522,0.007108,0.935534,0.000000,0.000000,0.935628
151,0,0.000000,0.885696,0.047372,0.007313,0.940381,0.000000,0.000000,0.940451
152,0,0.000000,0.884342,0.048157,0.007853,0.940352,0.000000,0.000000,0.940493
153,0,0.000000,0.890723,0.045294,0.007895,0.943912,0.000000,0.000000,0.944059
154,0,0.000000,0.875146,0.047302,0.007482,0.929930,0.000000,0.000000,0.930121
155,0,0.000000,0.882924,0.055835,0.007671,0.946430,0.000000,0.000000,0.946661
156,0,0.000000,0.887980,0.045926,0.007202,0.941108,0.000000,0.000000,0.941236
157,0,0.000000,0.884320,0.045751,0.007935,0.938006,0.000000,0.000000,0.938095
158,0,0.000000,0.876009,0.045807,0.007689,0.929505,0.000000,0.000000,0.929626
159,0,0.000000,0.869196,0.055290,0.007452,0.931938,0.000000,0.000000,0.932030
160,0,0.000000,0.898022,0.048412,0.007091,0.953525,0.000000,0.000000,0.953602
161,0,0.000000,0.878384,0.045085,0.007513,0.930982,0.000000,0.000000,0.931122
162,0,0.000000,0.895493,0.046285,0.007315,0.949093,0.000000,0.000000,0.949189
163,0,0.000000,0.890959,0.047247,0.007728,0.945934,0.000000,0.000000,0.946037
164,0,0.000000,0.909964,0.051185,0.008973,0.970122,0.000000,0.000000,0.970259
165,0,0.000000,0.925987,0.048295,0.009582,0.983864,0.000000,0.000000,0.984024
166,0,0.000000,0.871358,0.046241,0.008969,0.926568,0.000000,0.000000,0.926659
167,0,0.000000,0.861766,0.045824,0.009238,0.916828,0.000000,0.000000,0.917100
168,0,0.000000,0.872819,0.048095,0.008842,0.929756,0.000000,0.000000,0.929920
169,0,0.000000,0.896601,0.046275,0.008865,0.951741,0.000000,0.000000,0.951961
170,0,0.000000,0.853707,0.069813,0.009217,0.932737,0.000000,0.000000,0.932991
171,0,0.000000,0.835096,0.046390,0.009324,0.890810,0.000000,0.000000,0.890900
172,0,0.000000,0.825364,0.048075,0.008921,0.882360,0.000000,0.000000,0.882484
173,0,0.000000,0.850804,0.047715,0.008560,0.907079,0.000000,0.000000,0.907308
174,0,0.000000,0.832461,0.047321,0.008959,0.888741,0.000000,0.000000,0.888909
175,0,0.000000,0.829353,0.048926,0.008980,0.887259,0.000000,0.000000,0.887677
176,0,0.000000,0.821739,0.047979,0.008744,0.878462,0.000000,0.000000,0.878907
177,0,0.000000,0.869038,0.048521,0.008634,0.926193,0.000000,0.000000,0.926456
178,0,0.000000,0.821878,0.065325,0.008965,0.896168,0.000000,0.000000,0.896541
179,0,0.000000,0.831708,0.047683,0.008966,0.888357,0.000000,0.000000,0.888507
180,0,0.000000,0.889918,0.065896,0.008886,0.964700,0.000000,0.000000,0.964886
181,0,0.000000,0.954284,0.050030,0.008985,1.013299,0.000000,0.000000,1.013597
182,0,0.000000,0.851214,0.045864,0.008482,0.905560,0.000000,0.000000,0.905762
183,0,0.000000,0.839651,0.050238,0.007561,0.897450,0.000000,0.000000,0.897732
184,0,0.000000,0.904931,0.063382,0.008172,0.976485,0.000000,0.000000,0.976660
185,0,0.000000,0.871352,0.051095,0.008491,0.930938,0.000000,0.000000,0.931241
186,0,0.000000,0.855953,0.081175,0.008485,0.945613,0.000000,0.000000,0.945705
187,0,0.000000,0.842358,0.051617,0.008704,0.902679,0.000000,0.000000,0.902981
188,0,0.000000,0.866033,0.061931,0.008235,0.936199,0.000000,0.000000,0.936438
189,0,0.000000,0.882743,0.058858,0.008845,0.950446,0.000000,0.000000,0.950696
190,0,0.000000,0.889893,0.065177,0.008251,0.963321,0.000000,0.000000,0.963597
191,0,0.000000,0.889849,0.046290,0.021656,0.957795,0.000000,0.000000,0.957865
192,0,0.000000,0.880603,0.045749,0.007861,0.934213,0.000000,0.000000,0.934631
193,0,0.000000,0.921584,0.083591,0.007719,1.012894,0.000000,0.000000,1.013126
194,0,0.000000,0.901438,0.046402,0.008280,0.956120,0.000000,0.000000,0.956378
195,0,0.000000,0.896395,0.126332,0.008042,1.030769,0.000000,0.000000,1.030904
196,0,0.000000,1.058267,0.047973,0.008384,1.114624,0.000000,0.000000,1.114744
197,0,0.000000,0.997301,0.044469,0.007583,1.049353,0.000000,0.000000,1.049480
198,0,0.000000,0.949896,0.045064,0.007562,1.002522,0.000000,0.000000,1.002712
199,0,0.000000,0.934196,0.057731,0.007678,0.999605,0.000000,0.000000,0.999748
200,0,0.000000,0.946490,0.045426,0.007835,0.999751,0.000000,0.000000,0.999911
201,0,0.000000,0.981398,0.046355,0.008063,1.035816,0.000000,0.000000,1.035924
202,0,0.000000,0.950464,0.046787,0.007669,1.004920,0.000000,0.000000,1.005046
203,0,0.000000,0.952354,0.068298,0.008032,1.028684,0.000000,0.000000,1.028787
204,0,0.000000,0.950807,0.044929,0.007615,1.003351,0.000000,0.000000,1.003592
205,0,0.000000,0.938268,0.048470,0.007654,0.994392,0.000000,0.000000,0.994512
206,0,0.000000,0.884629,0.047468,0.007460,0.939557,0.000000,0.000000,0.939715
207,0,0.000000,0.875818,0.048092,0.007920,0.931830,0.000000,0.000000,0.931907
208,0,0.000000,0.883476,0.047235,0.007491,0.938202,0.000000,0.000000,0.938265
209,0,0.000000,0.900250,0.074672,0.007762,0.982684,0.000000,0.000000,0.982819
210,0,0.000000,0.862270,0.083663,0.008144,0.954077,0.000000,0.000000,0.954348
211,0,0.000000,0.821786,0.051906,0.009142,0.882834,0.000000,0.000000,0.883136
212,0,0.000000,0.785328,0.046851,0.008348,0.840527,0.000000,0.000000,0.840661
213,0,0.000000,0.812954,0.047000,0.008793,0.868747,0.000000,0.000000,0.868914
214,0,0.000000,0.795146,0.058747,0.007733,0.861626,0.000000,0.000000,0.861832
215,0,0.000000,0.777829,0.046011,0.008726,0.832566,0.000000,0.000000,0.832720
216,0,0.000000,0.781453,0.046516,0.008672,0.836641,0.000000,0.000000,0.836837
217,0,0.000000,0.790071,0.047729,0.008782,0.846582,0.000000,0.000000,0.846800
218,0,0.000000,0.799001,0.047858,0.008753,0.855612,0.000000,0.000000,0.855702
219,0,0.000000,0.792819,0.047371,0.008481,0.848671,0.000000,0.000000,0.849069
220,0,0.000000,0.787492,0.058224,0.008062,0.853778,0.000000,0.000000,0.853984
221,0,0.000000,0.771910,0.047830,0.008838,0.828578,0.000000,0.000000,0.828833
222,0,0.000000,0.792898,0.050828,0.008802,0.852528,0.000000,0.000000,0.852746
223,0,0.000000,0.778434,0.046646,0.008302,0.833382,0.000000,0.000000,0.833622
224,0,0.000000,0.783392,0.047465,0.008703,0.839560,0.000000,0.000000,0.839772
225,0,0.000000,0.871700,0.061077,0.008557,0.941334,0.000000,0.000000,0.941551
226,0,0.000000,0.784279,0.047839,0.008630,0.840748,0.000000,0.000000,0.840858
227,0,0.000000,0.789657,0.050867,0.008919,0.849443,0.000000,0.000000,0.849611
228,0,0.000000,0.809172,0.046919,0.008757,0.864848,0.000000,0.000000,0.865042
229,0,0.000000,0.771377,0.067796,0.008861,0.848034,0.000000,0.000000,0.848419
230,0,0.000000,0.776461,0.047474,0.008549,0.832484,0.000000,0.000000,0.832686
231,0,0.000000,0.789904,0.046677,0.016574,0.853155,0.000000,0.000000,0.853289
232,0,0.000000,0.769895,0.046594,0.008287,0.824776,0.000000,0.000000,0.825083
233,0,0.000000,0.775505,0.046972,0.008368,0.830845,0.000000,0.000000,0.831242
234,0,0.000000,0.772210,0.057742,0.008803,0.838755,0.000000,0.000000,0.838995
235,0,0.000000,0.794527,0.047477,0.008488,0.850492,0.000000,0.000000,0.850728
236,0,0.000000,0.820892,0.048985,0.008547,0.878424,0.000000,0.000000,0.878627
237,0,0.000000,0.792376,0.047336,0.008698,0.848410,0.000000,0.000000,0.848744
238,0,0.000000,0.798464,0.047320,0.008540,0.854324,0.000000,0.000000,0.854565
239,0,0.000000,0.850880,0.046678,0.008442,0.906000,0.000000,0.000000,0.906209
240,0,0.000000,0.841701,0.066011,0.009124,0.916836,0.000000,0.000000,0.917070
241,0,0.000000,0.890800,0.048911,0.008477,0.948188,0.000000,0.000000,0.948432
242,0,0.000000,0.851077,0.073127,0.008732,0.932936,0.000000,0.000000,0.933286
243,0,0.000000,0.850692,0.047688,0.008058,0.906438,0.000000,0.000000,0.906914
